,drug,cell_line,IC50
123150,Pictilisib,SISO,2.094814
123151,Podophyllotoxin bromide,SISO,-1.059234
123152,Pyridostatin,SISO,4.357673
123153,RO-3306,SISO,4.413986
123154,RVX-208,SISO,5.604629
123155,Rapamycin,SISO,-0.315161
123156,Refametinib,SISO,3.443098
123157,Remodelin,SISO,4.200716
123158,Ribociclib,SISO,4.383322
123159,Romidepsin,SISO,-5.392862
123160,Rucaparib,SISO,3.991211
123161,Ruxolitinib,SISO,5.624897
123162,SB590885,SISO,4.957293
123163,SGC-CBP30,SISO,4.061284
123164,SGC0946,SISO,1.789108
123165,SN-38,SISO,-4.068434
123166,Sabutoclax,SISO,-0.850239
123167,Sapitinib,SISO,5.890883
123168,Savolitinib,SISO,2.618532
123169,Schweinfurthin A,SISO,2.793097
123170,Selumetinib,SISO,4.874592
123171,Sepantronium bromide,SISO,-5.189029
123172,Sinularin,SISO,3.469177
123173,Sorafenib,SISO,2.895863
123174,Staurosporine,SISO,-2.10003
123175,Talazoparib,SISO,2.9123
123176,Tamoxifen,SISO,4.180416
123177,Tanespimycin,SISO,0.611759
123178,Taselisib,SISO,3.668358
123179,Telomerase Inhibitor IX,SISO,1.168737
123180,Temozolomide,SISO,5.958148
123181,Temsirolimus,SISO,1.850526
123182,Teniposide,SISO,-0.836429
123183,Topotecan,SISO,-1.574992
123184,Trametinib,SISO,2.805067
123185,UMI-77,SISO,4.931909
123186,UNC0379,SISO,3.969254
123187,UNC0638,SISO,5.054054
123188,Ulixertinib,SISO,3.314885
123189,Uprosertib,SISO,4.550171
123190,VE-822,SISO,4.682582
123191,VE821,SISO,5.340074
123192,VX-11e,SISO,4.035021
123193,Veliparib,SISO,5.692034
123194,Venetoclax,SISO,3.568085
123195,Vinblastine,SISO,-4.34024
123196,Vinorelbine,SISO,-3.309925
123197,Vismodegib,SISO,5.155969
123198,WEHI-539,SISO,5.11576
123199,WIKI4,SISO,3.27639
123200,WZ4003,SISO,5.204811
123201,Wee1 Inhibitor,SISO,2.422765
123202,Wnt-C59,SISO,3.455438
123203,XAV939,SISO,5.03343
123204,YK-4-279,SISO,2.11017
123205,ZM447439,SISO,2.611001
123206,Zoledronate,SISO,4.133803
123207,alpha-lipoic acid,SISO,6.99626
123208,glutathione,SISO,9.527505
123209,5-Fluorouracil,SKGT2,4.669611
123210,5-azacytidine,SKGT2,4.446141
123211,A-366,SKGT2,5.546098
123212,ABT737,SKGT2,0.267323
123213,AGI-5198,SKGT2,5.149905
123214,AGK2,SKGT2,2.84799
123215,AMG-319,SKGT2,4.939965
123216,AT13148,SKGT2,1.465649
123217,AZ6102,SKGT2,2.586518
123218,AZ960,SKGT2,2.046373
123219,AZD1208,SKGT2,5.032222
123220,AZD1332,SKGT2,4.203911
123221,AZD3759,SKGT2,0.3573
123222,AZD4547,SKGT2,3.138873
123223,AZD5153,SKGT2,2.775982
123224,AZD5363,SKGT2,2.461258
123225,AZD5438,SKGT2,2.066108
123226,AZD5582,SKGT2,-3.370864
123227,AZD5991,SKGT2,5.15536
123228,AZD6738,SKGT2,1.263971
123229,AZD7762,SKGT2,-1.112065
123230,AZD8055,SKGT2,-0.862552
123231,AZD8186,SKGT2,2.979713
123232,Afatinib,SKGT2,-4.484424
123233,Afuresertib,SKGT2,1.403708
123234,Alisertib,SKGT2,3.508407
123235,Alpelisib,SKGT2,2.601652
123236,Avagacestat,SKGT2,5.50259
123237,Axitinib,SKGT2,1.181658
123238,BIBR-1532,SKGT2,5.120743
123239,BMS-345541,SKGT2,3.267595
123240,BMS-536924,SKGT2,2.206098
123241,BMS-754807,SKGT2,5.179499
123242,Bleomycin,SKGT2,3.469511
123243,Bleomycin (50 uM),SKGT2,6.371833
123244,Bortezomib,SKGT2,-4.590044
123245,Bromosporine,SKGT2,2.919538
123246,Buparlisib,SKGT2,0.535061
123247,CCT007093,SKGT2,5.2684
123248,CPI-637,SKGT2,5.275862
123249,CZC24832,SKGT2,4.803336
123250,Camptothecin,SKGT2,-0.41854
123251,Carmustine,SKGT2,5.765761
123252,Cisplatin,SKGT2,2.934423
123253,Crizotinib,SKGT2,3.496397
123254,Cyclophosphamide,SKGT2,5.603821
123255,Cytarabine,SKGT2,2.040868
123256,Dabrafenib,SKGT2,4.174667
123257,Dacarbazine,SKGT2,5.668779
123258,Dactinomycin,SKGT2,-4.832346
123259,Dactolisib,SKGT2,-1.832287
123260,Dasatinib,SKGT2,0.080079
123261,Dihydrorotenone,SKGT2,0.121811
123262,Dinaciclib,SKGT2,-3.770291
123263,Docetaxel,SKGT2,-5.667672
123264,Doramapimod,SKGT2,5.577017
123265,EHT-1864,SKGT2,4.201948
123266,EPZ004777,SKGT2,4.42399
123267,EPZ5676,SKGT2,4.698564
123268,Elephantin,SKGT2,3.572618
123269,Entinostat,SKGT2,1.165619
123270,Entospletinib,SKGT2,3.617316
123271,Epirubicin,SKGT2,-2.152016
123272,Erlotinib,SKGT2,-0.676447
123273,Fludarabine,SKGT2,0.242803
123274,Foretinib,SKGT2,-0.266714
123275,Fulvestrant,SKGT2,4.476171
123276,GDC0810,SKGT2,4.588456
123277,GNE-317,SKGT2,-0.016158
123278,GSK-LSD1,SKGT2,2.614901
123279,GSK1904529A,SKGT2,4.763427
123280,GSK2110183B,SKGT2,3.096682
123281,GSK2578215A,SKGT2,5.319082
123282,GSK2606414,SKGT2,2.592303
123283,GSK2801,SKGT2,3.118955
123284,GSK2830371,SKGT2,5.979714
123285,GSK343,SKGT2,4.456987
123286,GSK591,SKGT2,4.719212
123287,Gallibiscoquinazole,SKGT2,2.367523
123288,Gefitinib,SKGT2,-0.525645
123289,Gemcitabine,SKGT2,1.624912
123290,I-BET-762,SKGT2,3.589644
123291,I-BRD9,SKGT2,4.388784
123292,ICL-SIRT078,SKGT2,4.985997
123293,IWP-2,SKGT2,3.249988
123294,Ibrutinib,SKGT2,-2.844294
123295,Ipatasertib,SKGT2,2.868185
123296,Irinotecan,SKGT2,3.333055
123297,JNK Inhibitor VIII,SKGT2,5.63048
123298,JQ1,SKGT2,3.839714
123299,KU-55933,SKGT2,5.45013
123300,L-Oxonoreleagnine,SKGT2,3.211068
123301,LCL161,SKGT2,3.782164
123302,LGK974,SKGT2,3.743438
123303,LJI308,SKGT2,3.545465
123304,LMP744,SKGT2,-0.379637
123305,LY2109761,SKGT2,5.61415
123306,Leflunomide,SKGT2,5.37458
123307,Lenalidomide,SKGT2,5.402386
123308,Lestaurtinib,SKGT2,2.250941
123309,Linsitinib,SKGT2,5.71858
123310,Luminespib,SKGT2,-3.772164
123311,MG-132,SKGT2,-0.9694
123312,MIM1,SKGT2,2.487464
123313,MIRA-1,SKGT2,5.772822
123314,MK-1775,SKGT2,-1.199829
123315,MK-2206,SKGT2,1.853642
123316,MK-8776,SKGT2,1.728209
123317,MN-64,SKGT2,5.361491
123318,Methotrexate,SKGT2,-2.845599
123319,Mirin,SKGT2,4.345989
123320,Mitoxantrone,SKGT2,0.992371
123321,Motesanib,SKGT2,5.97996
123322,Mycophenolic acid,SKGT2,3.290563
123323,N-acetyl cysteine,SKGT2,10.192296
123324,NU7441,SKGT2,3.417742
123325,Navitoclax,SKGT2,-0.660315
123326,Nelarabine,SKGT2,3.590468
123327,Nilotinib,SKGT2,3.47277
123328,Niraparib,SKGT2,5.112617
123329,Nutlin-3a (-),SKGT2,6.151522
123330,OSI-027,SKGT2,5.269321
123331,OTX015,SKGT2,2.448268
123332,Obatoclax Mesylate,SKGT2,1.25767
123333,Osimertinib,SKGT2,-3.069552
123334,Oxaliplatin,SKGT2,3.58131
123335,P22077,SKGT2,3.026475
123336,PD0325901,SKGT2,2.787785
123337,PD173074,SKGT2,5.018252
123338,PFI-1,SKGT2,4.961818
123339,PFI3,SKGT2,5.431994
123340,PLX-4720,SKGT2,3.822577
123341,PRIMA-1MET,SKGT2,6.648681
123342,PRT062607,SKGT2,2.385608
123343,Palbociclib,SKGT2,3.669688
123344,Pevonedistat,SKGT2,2.393099
123345,Picolinici-acid,SKGT2,5.553976
123346,Pictilisib,SKGT2,0.753773
123347,Podophyllotoxin bromide,SKGT2,-0.817975
123348,Pyridostatin,SKGT2,3.461719
123349,RO-3306,SKGT2,3.495381
123350,RVX-208,SKGT2,5.055762
123351,Rapamycin,SKGT2,-2.518807
123352,Refametinib,SKGT2,3.834287
123353,Remodelin,SKGT2,4.737174
123354,Ribociclib,SKGT2,4.219997
123355,Romidepsin,SKGT2,-6.127377
123356,Rucaparib,SKGT2,3.840906
123357,Ruxolitinib,SKGT2,4.745527
123358,SB590885,SKGT2,4.002951
123359,SGC-CBP30,SKGT2,4.703762
123360,SGC0946,SKGT2,1.82131
123361,SN-38,SKGT2,3.057798
123362,Sabutoclax,SKGT2,-0.60232
123363,Sapitinib,SKGT2,-1.51999
123364,Savolitinib,SKGT2,1.853124
123365,Schweinfurthin A,SKGT2,2.629632
123366,Selumetinib,SKGT2,4.503653
123367,Sepantronium bromide,SKGT2,-2.828393
123368,Sinularin,SKGT2,1.708047
123369,Sorafenib,SKGT2,2.603132
123370,Staurosporine,SKGT2,-1.722135
123371,Talazoparib,SKGT2,2.443868
123372,Tamoxifen,SKGT2,3.072102
123373,Tanespimycin,SKGT2,-0.226286
123374,Taselisib,SKGT2,-0.080026
123375,Telomerase Inhibitor IX,SKGT2,1.402252
123376,Temozolomide,SKGT2,6.788751
123377,Temsirolimus,SKGT2,2.887868
123378,Teniposide,SKGT2,0.424413
123379,Topotecan,SKGT2,0.565471
123380,Trametinib,SKGT2,-0.547004
123381,UMI-77,SKGT2,2.347668
123382,UNC0379,SKGT2,2.547927
123383,UNC0638,SKGT2,4.622023
123384,Ulixertinib,SKGT2,2.629925
123385,Uprosertib,SKGT2,2.895514
123386,VE-822,SKGT2,3.593194
123387,VE821,SKGT2,4.06353
123388,VX-11e,SKGT2,2.631102
123389,Veliparib,SKGT2,5.470971
123390,Venetoclax,SKGT2,3.461825
123391,Vinblastine,SKGT2,-5.080757
123392,Vinorelbine,SKGT2,-5.055738
123393,Vismodegib,SKGT2,5.446607
123394,WEHI-539,SKGT2,2.643883
123395,WIKI4,SKGT2,3.3372
123396,WZ4003,SKGT2,4.91617
123397,Wee1 Inhibitor,SKGT2,1.551081
123398,Wnt-C59,SKGT2,3.729821
123399,XAV939,SKGT2,4.11677
123400,YK-4-279,SKGT2,0.48599
123401,ZM447439,SKGT2,2.07336
123402,Zoledronate,SKGT2,3.734036
123403,alpha-lipoic acid,SKGT2,7.982417
123404,glutathione,SKGT2,8.858265
123405,5-Fluorouracil,SKGT4,6.844813
123406,5-azacytidine,SKGT4,4.986994
123407,A-366,SKGT4,5.813436
123408,ABT737,SKGT4,4.688721
123409,AGI-5198,SKGT4,6.065558
123410,AGK2,SKGT4,5.299947
123411,AMG-319,SKGT4,7.658786
123412,AT13148,SKGT4,4.809573
123413,AZ6102,SKGT4,5.748973
123414,AZ960,SKGT4,4.505865
123415,AZD1208,SKGT4,7.43811
123416,AZD1332,SKGT4,5.052329
123417,AZD3759,SKGT4,2.534991
123418,AZD4547,SKGT4,5.760073
123419,AZD5153,SKGT4,1.642479
123420,AZD5363,SKGT4,2.330834
123421,AZD5438,SKGT4,5.051951
123422,AZD5582,SKGT4,4.967578
123423,AZD5991,SKGT4,7.674996
123424,AZD6738,SKGT4,2.959198
123425,AZD7762,SKGT4,0.483857
123426,AZD8055,SKGT4,0.249216
123427,AZD8186,SKGT4,3.608841
123428,Afatinib,SKGT4,1.089589
123429,Afuresertib,SKGT4,1.94509
123430,Alisertib,SKGT4,4.12858
123431,Alpelisib,SKGT4,2.584387
123432,Avagacestat,SKGT4,6.555343
123433,Axitinib,SKGT4,7.014466
123434,BIBR-1532,SKGT4,6.94808
123435,BMS-345541,SKGT4,5.062329
123436,BMS-536924,SKGT4,3.247598
123437,BMS-754807,SKGT4,6.433279
123438,Bleomycin,SKGT4,3.547654
123439,Bleomycin (50 uM),SKGT4,6.561004
123440,Bortezomib,SKGT4,-3.742969
123441,Bromosporine,SKGT4,3.71336
123442,Buparlisib,SKGT4,1.594563
123443,CCT007093,SKGT4,7.642073
123444,CPI-637,SKGT4,6.108858
123445,CZC24832,SKGT4,6.309011
123446,Camptothecin,SKGT4,2.436348
123447,Carmustine,SKGT4,7.693495
123448,Cisplatin,SKGT4,7.070161
123449,Crizotinib,SKGT4,4.023347
123450,Cyclophosphamide,SKGT4,6.031128
123451,Cytarabine,SKGT4,4.832206
123452,Dabrafenib,SKGT4,7.608884
123453,Dacarbazine,SKGT4,6.450813
123454,Dactinomycin,SKGT4,-2.478559
123455,Dactolisib,SKGT4,-2.311752
123456,Daporinad,SKGT4,-4.31278
123457,Dasatinib,SKGT4,0.048444
123458,Dihydrorotenone,SKGT4,2.642465
123459,Dinaciclib,SKGT4,-0.39998
123460,Docetaxel,SKGT4,-1.755152
123461,Doramapimod,SKGT4,7.674169
123462,EHT-1864,SKGT4,5.689384
123463,EPZ004777,SKGT4,7.630528
123464,EPZ5676,SKGT4,8.140721
123465,Elephantin,SKGT4,7.505809
123466,Entinostat,SKGT4,4.671208
123467,Entospletinib,SKGT4,4.559111
123468,Epirubicin,SKGT4,1.624325
123469,Erlotinib,SKGT4,3.234375
123470,Fludarabine,SKGT4,6.616559
123471,Foretinib,SKGT4,4.949164
123472,Fulvestrant,SKGT4,5.165768
123473,GDC0810,SKGT4,5.577309
123474,GNE-317,SKGT4,-0.013724
123475,GSK-LSD1,SKGT4,2.554559
123476,GSK1904529A,SKGT4,6.570685
123477,GSK2110183B,SKGT4,3.860605
123478,GSK2578215A,SKGT4,7.327372
123479,GSK2606414,SKGT4,6.258038
123480,GSK2801,SKGT4,6.207247
123481,GSK2830371,SKGT4,7.674996
123482,GSK343,SKGT4,4.433729
123483,GSK591,SKGT4,7.089308
123484,Gallibiscoquinazole,SKGT4,4.382032
123485,Gefitinib,SKGT4,2.820756
123486,Gemcitabine,SKGT4,2.532572
123487,I-BET-762,SKGT4,4.226887
123488,I-BRD9,SKGT4,5.536927
123489,ICL-SIRT078,SKGT4,6.084987
123490,IWP-2,SKGT4,4.810572
123491,Ibrutinib,SKGT4,4.891275
123492,Ipatasertib,SKGT4,2.650118
123493,Irinotecan,SKGT4,6.401319
123494,JNK Inhibitor VIII,SKGT4,7.658136
123495,JQ1,SKGT4,3.63005
123496,KU-55933,SKGT4,7.63144
123497,L-Oxonoreleagnine,SKGT4,5.047452
123498,LCL161,SKGT4,6.419242
123499,LGK974,SKGT4,6.829832
123500,LJI308,SKGT4,7.674996
123501,LMP744,SKGT4,2.480082
123502,LY2109761,SKGT4,7.099284
123503,Leflunomide,SKGT4,6.178761
123504,Lenalidomide,SKGT4,7.563969
123505,Lestaurtinib,SKGT4,2.404819
123506,Linsitinib,SKGT4,6.199779
123507,Luminespib,SKGT4,-1.570667
123508,MG-132,SKGT4,-1.478231
123509,MIM1,SKGT4,7.316688
123510,MIRA-1,SKGT4,7.397263
123511,MK-1775,SKGT4,2.592403
123512,MK-2206,SKGT4,2.402938
123513,MK-8776,SKGT4,6.028796
123514,MN-64,SKGT4,6.884357
123515,Mirin,SKGT4,6.524076
123516,Mitoxantrone,SKGT4,4.0748
123517,Motesanib,SKGT4,7.674996
123518,Mycophenolic acid,SKGT4,3.797233
123519,N-acetyl cysteine,SKGT4,11.37221
123520,NU7441,SKGT4,4.413757
123521,Navitoclax,SKGT4,4.908767
123522,Nelarabine,SKGT4,6.715975
123523,Nilotinib,SKGT4,6.051916
123524,Niraparib,SKGT4,7.024611
123525,Nutlin-3a (-),SKGT4,7.368491
123526,OSI-027,SKGT4,2.308362
123527,OTX015,SKGT4,2.081735
123528,Obatoclax Mesylate,SKGT4,1.038701
123529,Osimertinib,SKGT4,1.863447
123530,Oxaliplatin,SKGT4,6.632092
123531,P22077,SKGT4,7.647462
123532,PD0325901,SKGT4,-1.097628
123533,PD173074,SKGT4,4.114213
123534,PFI-1,SKGT4,5.484135
123535,PFI3,SKGT4,6.556791
123536,PLX-4720,SKGT4,6.928902
123537,PRIMA-1MET,SKGT4,8.178927
123538,PRT062607,SKGT4,4.097856
123539,Palbociclib,SKGT4,5.329891
123540,Pevonedistat,SKGT4,3.495035
123541,Picolinici-acid,SKGT4,6.697094
123542,Pictilisib,SKGT4,0.550581
123543,Podophyllotoxin bromide,SKGT4,0.008307
123544,Pyridostatin,SKGT4,4.529107
123545,RO-3306,SKGT4,7.178799
123546,RVX-208,SKGT4,5.076804
123547,Rapamycin,SKGT4,-1.952053
123548,Refametinib,SKGT4,1.845784
123549,Ribociclib,SKGT4,5.52852
123550,Romidepsin,SKGT4,-5.151128
123551,Rucaparib,SKGT4,5.905274
123552,Ruxolitinib,SKGT4,5.940644
123553,SB590885,SKGT4,6.570603
123554,SGC-CBP30,SKGT4,6.423881
123555,SGC0946,SKGT4,3.569102
123556,SN-38,SKGT4,4.471018
123557,Sabutoclax,SKGT4,2.247991
123558,Sapitinib,SKGT4,2.323182
123559,Savolitinib,SKGT4,5.304715
123560,Schweinfurthin A,SKGT4,4.315977
123561,Selumetinib,SKGT4,1.692443
123562,Sepantronium bromide,SKGT4,-3.977115
123563,Sinularin,SKGT4,5.039143
123564,Sorafenib,SKGT4,5.293629
123565,Staurosporine,SKGT4,-2.098026
123566,TW 37,SKGT4,3.523244
123567,Talazoparib,SKGT4,5.500203
123568,Tamoxifen,SKGT4,3.447634
123569,Tanespimycin,SKGT4,0.053641
123570,Taselisib,SKGT4,-0.324419
123571,Telomerase Inhibitor IX,SKGT4,0.952576
123572,Temozolomide,SKGT4,9.195128
123573,Temsirolimus,SKGT4,1.658894
123574,Teniposide,SKGT4,3.358093
123575,Topotecan,SKGT4,3.608514
123576,Trametinib,SKGT4,-1.934042
123577,UMI-77,SKGT4,2.515552
123578,UNC0379,SKGT4,4.423962
123579,UNC0638,SKGT4,6.686659
123580,Ulixertinib,SKGT4,2.630908
123581,Uprosertib,SKGT4,2.305497
123582,VE-822,SKGT4,4.595108
123583,VE821,SKGT4,7.085756
123584,VX-11e,SKGT4,3.386231
123585,Veliparib,SKGT4,7.408909
123586,Venetoclax,SKGT4,4.630233
123587,Vinblastine,SKGT4,-2.358665
123588,Vinorelbine,SKGT4,-0.267954
123589,Vismodegib,SKGT4,7.430636
123590,WEHI-539,SKGT4,7.257896
123591,WIKI4,SKGT4,6.004445
123592,WZ4003,SKGT4,5.778709
123593,Wee1 Inhibitor,SKGT4,3.174655
123594,Wnt-C59,SKGT4,6.664307
123595,XAV939,SKGT4,5.98102
123596,YK-4-279,SKGT4,3.829835
123597,ZM447439,SKGT4,6.122817
123598,Zoledronate,SKGT4,5.592612
123599,alpha-lipoic acid,SKGT4,9.683817
123600,glutathione,SKGT4,10.654203
123601,5-Fluorouracil,SKN,5.652361
123602,5-azacytidine,SKN,2.436848
123603,A-366,SKN,5.395928
123604,ABT737,SKN,3.634179
123605,AGI-5198,SKN,5.624275
123606,AGK2,SKN,4.040313
123607,AMG-319,SKN,5.318631
123608,AT13148,SKN,3.762143
123609,AZ6102,SKN,3.337569
123610,AZ960,SKN,1.434993
123611,AZD1208,SKN,6.249254
123612,AZD1332,SKN,2.181766
123613,AZD3759,SKN,3.915679
123614,AZD4547,SKN,4.511602
123615,AZD5153,SKN,0.640959
123616,AZD5363,SKN,2.162661
123617,AZD5438,SKN,4.358785
123618,AZD5582,SKN,2.111138
123619,AZD5991,SKN,5.498765
123620,AZD6738,SKN,4.47931
123621,AZD7762,SKN,0.785348
123622,AZD8055,SKN,-0.683661
123623,AZD8186,SKN,2.80803
123624,Afatinib,SKN,2.690477
123625,Afuresertib,SKN,2.351008
123626,Alisertib,SKN,2.267286
123627,Alpelisib,SKN,4.798318
123628,Avagacestat,SKN,6.440405
123629,Axitinib,SKN,3.937879
123630,BIBR-1532,SKN,4.915538
123631,BMS-345541,SKN,2.69832
123632,BMS-536924,SKN,2.799979
123633,BMS-754807,SKN,3.41268
123634,Bleomycin,SKN,3.732166
123635,Bleomycin (50 uM),SKN,3.704868
123636,Bortezomib,SKN,-4.627102
123637,Bromosporine,SKN,0.966173
123638,Buparlisib,SKN,1.595807
123639,CCT007093,SKN,6.079701
123640,CPI-637,SKN,4.495204
123641,CZC24832,SKN,5.358926
123642,Camptothecin,SKN,-1.323962
123643,Carmustine,SKN,6.933718
123644,Cisplatin,SKN,4.500975
123645,Crizotinib,SKN,3.684292
123646,Cyclophosphamide,SKN,5.807986
123647,Cytarabine,SKN,3.429744
123648,Dabrafenib,SKN,5.940964
123649,Dacarbazine,SKN,6.743163
123650,Dactinomycin,SKN,-3.210241
123651,Dactolisib,SKN,-2.39914
123652,Daporinad,SKN,-3.342771
123653,Dasatinib,SKN,-1.570692
123654,Dihydrorotenone,SKN,2.437125
123655,Dinaciclib,SKN,-1.906119
123656,Docetaxel,SKN,-1.28099
123657,Doramapimod,SKN,6.33885
123658,EHT-1864,SKN,4.504517
123659,EPZ004777,SKN,5.356945
123660,EPZ5676,SKN,6.293843
123661,Elephantin,SKN,2.984499
123662,Entinostat,SKN,3.470429
123663,Entospletinib,SKN,2.519941
123664,Epirubicin,SKN,-0.245973
123665,Erlotinib,SKN,5.045416
123666,Fludarabine,SKN,7.058977
123667,Foretinib,SKN,0.490762
123668,Fulvestrant,SKN,4.992336
123669,GDC0810,SKN,6.284406
123670,GNE-317,SKN,0.65577
123671,GSK-LSD1,SKN,0.043873
123672,GSK1904529A,SKN,5.542046
123673,GSK2110183B,SKN,4.039295
123674,GSK2578215A,SKN,5.002003
123675,GSK2606414,SKN,3.320878
123676,GSK2801,SKN,3.686138
123677,GSK2830371,SKN,6.36583
123678,GSK343,SKN,4.797903
123679,GSK591,SKN,6.059016
123680,Gallibiscoquinazole,SKN,3.881741
123681,Gefitinib,SKN,4.289207
123682,Gemcitabine,SKN,1.467812
123683,I-BET-762,SKN,2.920387
123684,I-BRD9,SKN,5.006956
123685,ICL-SIRT078,SKN,5.586004
123686,IWP-2,SKN,2.514059
123687,Ibrutinib,SKN,5.985796
123688,Ipatasertib,SKN,3.373043
123689,Irinotecan,SKN,4.346524
123690,JNK Inhibitor VIII,SKN,4.494834
123691,JQ1,SKN,2.086822
123692,KU-55933,SKN,3.739398
123693,L-Oxonoreleagnine,SKN,4.776496
123694,LCL161,SKN,4.73117
123695,LGK974,SKN,5.287518
123696,LJI308,SKN,6.282061
123697,LMP744,SKN,0.054134
123698,LY2109761,SKN,5.456021
123699,Leflunomide,SKN,5.421278
123700,Lenalidomide,SKN,6.111892
123701,Lestaurtinib,SKN,0.052498
123702,Linsitinib,SKN,5.528875
123703,Luminespib,SKN,-1.775921
123704,MG-132,SKN,-1.5149
123705,MIM1,SKN,4.747991
123706,MIRA-1,SKN,5.684132
123707,MK-1775,SKN,1.632685
123708,MK-2206,SKN,2.912556
123709,MK-8776,SKN,4.88755
123710,MN-64,SKN,5.873977
123711,Methotrexate,SKN,3.606422
123712,Mirin,SKN,4.234725
123713,Mitoxantrone,SKN,3.229758
123714,Motesanib,SKN,6.36583
123715,Mycophenolic acid,SKN,2.101513
123716,N-acetyl cysteine,SKN,9.930831
123717,NU7441,SKN,2.7543
123718,Navitoclax,SKN,2.659955
123719,Nelarabine,SKN,6.81917
123720,Nilotinib,SKN,3.515462
123721,Niraparib,SKN,3.30235
123722,Nutlin-3a (-),SKN,5.742914
123723,OSI-027,SKN,2.280838
123724,OTX015,SKN,2.438013
123725,Obatoclax Mesylate,SKN,-0.000692
123726,Osimertinib,SKN,4.055046
123727,Oxaliplatin,SKN,6.254993
123728,P22077,SKN,5.974772
123729,PD0325901,SKN,2.743006
123730,PD173074,SKN,4.805934
123731,PFI-1,SKN,3.113138
123732,PFI3,SKN,6.213136
123733,PLX-4720,SKN,3.927836
123734,PRIMA-1MET,SKN,3.268923
123735,PRT062607,SKN,3.510792
123736,Palbociclib,SKN,3.571242
123737,Pevonedistat,SKN,2.206841
123738,Picolinici-acid,SKN,4.308508
123739,Pictilisib,SKN,1.299056
123740,Podophyllotoxin bromide,SKN,-0.269795
123741,Pyridostatin,SKN,2.626871
123742,RO-3306,SKN,4.562403
123743,RVX-208,SKN,4.414485
123744,Rapamycin,SKN,-2.289154
123745,Refametinib,SKN,3.516199
123746,Ribociclib,SKN,4.974414
123747,Romidepsin,SKN,-5.534229
123748,Rucaparib,SKN,5.228077
123749,Ruxolitinib,SKN,5.646781
123750,SB590885,SKN,5.644683
123751,SGC-CBP30,SKN,3.62954
123752,SGC0946,SKN,1.862433
123753,SN-38,SKN,3.706155
123754,Sabutoclax,SKN,-0.82469
123755,Sapitinib,SKN,4.920014
123756,Savolitinib,SKN,3.930955
123757,Schweinfurthin A,SKN,-1.035262
123758,Selumetinib,SKN,5.456725
123759,Sepantronium bromide,SKN,-6.22612
123760,Sinularin,SKN,3.702495
123761,Sorafenib,SKN,3.169837
123762,Staurosporine,SKN,-5.07671
123763,TW 37,SKN,0.618149
123764,Talazoparib,SKN,4.086606
123765,Tamoxifen,SKN,4.402816
123766,Tanespimycin,SKN,-1.317624
123767,Taselisib,SKN,2.215733
123768,Telomerase Inhibitor IX,SKN,0.971168
123769,Temozolomide,SKN,7.387772
123770,Temsirolimus,SKN,-0.38426
123771,Teniposide,SKN,0.758174
123772,Topotecan,SKN,1.922162
123773,Trametinib,SKN,2.906167
123774,UMI-77,SKN,2.010233
123775,UNC0379,SKN,4.294904
123776,UNC0638,SKN,5.672683
123777,Ulixertinib,SKN,4.36295
123778,Uprosertib,SKN,2.475106
123779,VE-822,SKN,4.752674
123780,VE821,SKN,6.319447
123781,VX-11e,SKN,4.064
123782,Veliparib,SKN,6.205416
123783,Venetoclax,SKN,4.074593
123784,Vinblastine,SKN,-3.965974
123785,Vinorelbine,SKN,-1.076729
123786,Vismodegib,SKN,6.0164
123787,WEHI-539,SKN,5.428945
123788,WIKI4,SKN,4.253178
123789,WZ4003,SKN,3.907113
123790,Wee1 Inhibitor,SKN,3.476674
123791,Wnt-C59,SKN,5.507157
123792,XAV939,SKN,3.854131
123793,YK-4-279,SKN,3.57721
123794,ZM447439,SKN,3.885189
123795,Zoledronate,SKN,4.708256
123796,alpha-lipoic acid,SKN,8.644995
123797,glutathione,SKN,9.443546
123798,5-Fluorouracil,TGW,5.209102
123799,5-azacytidine,TGW,2.44145
123800,A-366,TGW,4.201884
123801,ABT737,TGW,-2.737064
123802,AGI-5198,TGW,3.700505
123803,AGK2,TGW,2.619254
123804,AMG-319,TGW,5.025039
123805,AT13148,TGW,1.921797
123806,AZ6102,TGW,4.403612
123807,AZ960,TGW,-0.257596
123808,AZD1208,TGW,5.248292
123809,AZD1332,TGW,2.456684
123810,AZD3759,TGW,2.297047
123811,AZD4547,TGW,2.694908
123812,AZD5153,TGW,-0.913282
123813,AZD5363,TGW,2.159919
123814,AZD5438,TGW,0.965822
123815,AZD5582,TGW,5.043587
123816,AZD5991,TGW,1.756442
123817,AZD6738,TGW,2.871816
123818,AZD7762,TGW,-0.06631
123819,AZD8055,TGW,0.736173
123820,AZD8186,TGW,3.638342
123821,Afatinib,TGW,1.948791
123822,Afuresertib,TGW,2.223115
123823,Alisertib,TGW,-1.554848
123824,Alpelisib,TGW,2.59545
123825,Avagacestat,TGW,4.026105
123826,Axitinib,TGW,1.054774
123827,BIBR-1532,TGW,4.000026
123828,BMS-345541,TGW,3.486136
123829,BMS-536924,TGW,0.050266
123830,BMS-754807,TGW,-0.604937
123831,Bleomycin,TGW,1.253914
123832,Bleomycin (50 uM),TGW,4.401439
123833,Bortezomib,TGW,-4.688836
123834,Bromosporine,TGW,0.828534
123835,Buparlisib,TGW,0.424839
123836,CCT007093,TGW,3.922653
123837,CPI-637,TGW,3.852275
123838,CZC24832,TGW,5.00421
123839,Camptothecin,TGW,-2.911757
