,drug,cell_line,IC50
118938,SB216763,FLO1,4.403751
118939,SB590885,FLO1,5.14561
118940,SCH772984,FLO1,3.222703
118941,SGC-CBP30,FLO1,3.706568
118942,SGC0946,FLO1,2.544368
118943,SN-38,FLO1,-2.329962
118944,Sabutoclax,FLO1,-1.914267
118945,Sapitinib,FLO1,3.043075
118946,Savolitinib,FLO1,3.252411
118947,Schweinfurthin A,FLO1,2.824451
118948,Selumetinib,FLO1,3.495554
118949,Sepantronium bromide,FLO1,-5.970259
118950,Serdemetan,FLO1,4.734407
118951,Sinularin,FLO1,4.081873
118952,Sorafenib,FLO1,3.925881
118953,Staurosporine,FLO1,-3.236888
118954,TW 37,FLO1,1.678543
118955,Talazoparib,FLO1,4.59763
118956,Tamoxifen,FLO1,3.157266
118957,Taselisib,FLO1,2.058493
118958,Telomerase Inhibitor IX,FLO1,1.000972
118959,Temozolomide,FLO1,6.636682
118960,Teniposide,FLO1,-1.157899
118961,Topotecan,FLO1,0.599308
118962,Trametinib,FLO1,1.061142
118963,UMI-77,FLO1,3.244111
118964,UNC0379,FLO1,2.262753
118965,UNC0638,FLO1,5.109336
118966,VE-822,FLO1,3.852276
118967,VE821,FLO1,3.229944
118968,VX-11e,FLO1,2.643514
118969,Veliparib,FLO1,5.53483
118970,Venetoclax,FLO1,2.605871
118971,Vincristine,FLO1,-4.477741
118972,Vinorelbine,FLO1,-4.542923
118973,Vorinostat,FLO1,1.699292
118974,WEHI-539,FLO1,2.836374
118975,WIKI4,FLO1,3.507662
118976,WZ4003,FLO1,2.96336
118977,Wee1 Inhibitor,FLO1,1.618955
118978,Wnt-C59,FLO1,3.876401
118979,XAV939,FLO1,4.125521
118980,YK-4-279,FLO1,1.594316
118981,ZM447439,FLO1,3.127767
118982,Zoledronate,FLO1,4.090622
118983,alpha-lipoic acid,FLO1,8.061895
118984,5-Fluorouracil,HEC1,6.011727
118985,5-azacytidine,HEC1,3.381706
118986,A-366,HEC1,6.187396
118987,ABT737,HEC1,1.641959
118988,AGI-5198,HEC1,5.423192
118989,AGI-6780,HEC1,3.804135
118990,AGK2,HEC1,5.007894
118991,AMG-319,HEC1,6.180363
118992,AT13148,HEC1,4.656879
118993,AZ960,HEC1,4.601757
118994,AZD1208,HEC1,6.151392
118995,AZD1332,HEC1,5.084974
118996,AZD2014,HEC1,3.484217
118997,AZD3759,HEC1,3.237182
118998,AZD4547,HEC1,4.081919
118999,AZD5153,HEC1,1.159759
119000,AZD5363,HEC1,3.860339
119001,AZD5438,HEC1,5.562785
119002,AZD5582,HEC1,6.196221
119003,AZD6738,HEC1,2.778481
119004,AZD7762,HEC1,1.289059
119005,AZD8055,HEC1,1.63819
119006,AZD8186,HEC1,4.569517
119007,Acetalax,HEC1,3.83639
119008,Afatinib,HEC1,3.468383
119009,Afuresertib,HEC1,3.938672
119010,Alpelisib,HEC1,5.140768
119011,Axitinib,HEC1,3.135365
119012,BI-2536,HEC1,3.902321
119013,BIBR-1532,HEC1,4.29207
119014,BMS-345541,HEC1,5.906119
119015,BMS-536924,HEC1,3.613963
119016,BMS-754807,HEC1,4.627254
119017,Bleomycin,HEC1,4.093944
119018,Bleomycin (50 uM),HEC1,6.836334
119019,Bortezomib,HEC1,-4.844536
119020,Bosutinib,HEC1,3.620359
119021,Bromosporine,HEC1,2.497374
119022,Buparlisib,HEC1,1.996201
119023,CCT007093,HEC1,6.062287
119024,CPI-637,HEC1,5.194045
119025,CZC24832,HEC1,6.19133
119026,Camptothecin,HEC1,1.208399
119027,Carmustine,HEC1,7.220669
119028,Cediranib,HEC1,4.590834
119029,Cisplatin,HEC1,4.578924
119030,Crizotinib,HEC1,5.386303
119031,Cyclophosphamide,HEC1,5.663896
119032,Cytarabine,HEC1,4.422069
119033,Dabrafenib,HEC1,4.823075
119034,Dacarbazine,HEC1,6.49948
119035,Dactinomycin,HEC1,-3.487645
119036,Dactolisib,HEC1,-0.847009
119037,Dasatinib,HEC1,3.092116
119038,Dihydrorotenone,HEC1,-2.271185
119039,Dinaciclib,HEC1,-0.572553
119040,Docetaxel,HEC1,-0.549262
119041,Doramapimod,HEC1,5.364401
119042,EHT-1864,HEC1,3.233467
119043,EPZ004777,HEC1,5.334872
119044,EPZ5676,HEC1,6.20985
119045,Entinostat,HEC1,3.066795
119046,Entospletinib,HEC1,5.171531
119047,Epirubicin,HEC1,0.891023
119048,Erlotinib,HEC1,4.288198
119049,Fludarabine,HEC1,6.790983
119050,Foretinib,HEC1,3.757552
119051,Fulvestrant,HEC1,4.242786
119052,GDC0810,HEC1,5.455785
119053,GNE-317,HEC1,1.314529
119054,GSK2578215A,HEC1,5.719043
119055,GSK2606414,HEC1,4.484312
119056,GSK2801,HEC1,5.10101
119057,GSK2830371,HEC1,4.405682
119058,GSK343,HEC1,5.000509
119059,GW441756,HEC1,3.185088
119060,Gallibiscoquinazole,HEC1,2.543714
119061,Gefitinib,HEC1,4.525409
119062,Gemcitabine,HEC1,3.20558
119063,I-BET-762,HEC1,2.921033
119064,I-BRD9,HEC1,5.809894
119065,ICL-SIRT078,HEC1,5.487023
119066,IWP-2,HEC1,3.317124
119067,Ibrutinib,HEC1,6.163484
119068,Ipatasertib,HEC1,5.244861
119069,Irinotecan,HEC1,5.371291
119070,JNK Inhibitor VIII,HEC1,5.628833
119071,JQ1,HEC1,1.839453
119072,KRAS (G12C) Inhibitor-12,HEC1,3.883475
119073,KU-55933,HEC1,6.045655
119074,L-Oxonoreleagnine,HEC1,4.527185
119075,LGK974,HEC1,3.961272
119076,LJI308,HEC1,5.436012
119077,LMP744,HEC1,1.592315
119078,LY2109761,HEC1,6.153473
119079,Lapatinib,HEC1,6.341908
119080,Leflunomide,HEC1,5.549169
119081,Lenalidomide,HEC1,5.485273
119082,Linsitinib,HEC1,5.223808
119083,Luminespib,HEC1,1.475547
119084,MG-132,HEC1,-1.600085
119085,MIM1,HEC1,4.295686
119086,MIRA-1,HEC1,6.557749
119087,MK-2206,HEC1,4.310095
119088,ML323,HEC1,3.996395
119089,MN-64,HEC1,5.957135
119090,Methotrexate,HEC1,0.629837
119091,Mirin,HEC1,6.046719
119092,Mitoxantrone,HEC1,0.260452
119093,Motesanib,HEC1,4.062714
119094,Mycophenolic acid,HEC1,3.240356
119095,N-acetyl cysteine,HEC1,10.92285
119096,NU7441,HEC1,3.52663
119097,NVP-ADW742,HEC1,5.001886
119098,Navitoclax,HEC1,-0.134281
119099,Nelarabine,HEC1,6.171763
119100,Nilotinib,HEC1,4.665651
119101,Niraparib,HEC1,5.921272
119102,Nutlin-3a (-),HEC1,5.602818
119103,OF-1,HEC1,3.454416
119104,OSI-027,HEC1,2.643853
119105,OTX015,HEC1,1.626862
119106,Obatoclax Mesylate,HEC1,1.089389
119107,Olaparib,HEC1,5.707862
119108,Osimertinib,HEC1,3.097548
119109,P22077,HEC1,5.11993
119110,PCI-34051,HEC1,5.412747
119111,PD0325901,HEC1,3.681137
119112,PD173074,HEC1,6.455319
119113,PFI-1,HEC1,5.166651
119114,PFI3,HEC1,5.611856
119115,PLX-4720,HEC1,4.809306
119116,POMHEX,HEC1,5.920049
119117,PRIMA-1MET,HEC1,6.564627
119118,PRT062607,HEC1,4.71972
119119,Paclitaxel,HEC1,0.444996
119120,Pevonedistat,HEC1,0.583383
119121,Picolinici-acid,HEC1,5.680702
119122,Pictilisib,HEC1,3.011077
119123,Podophyllotoxin bromide,HEC1,1.59867
119124,Pyridostatin,HEC1,5.32651
119125,RO-3306,HEC1,6.196221
119126,RVX-208,HEC1,5.942572
119127,Rapamycin,HEC1,0.066308
119128,Refametinib,HEC1,6.196221
119129,Remodelin,HEC1,3.819373
119130,Ribociclib,HEC1,4.131832
119131,Romidepsin,HEC1,-5.47665
119132,Rucaparib,HEC1,5.503074
119133,Ruxolitinib,HEC1,6.028998
119134,SB216763,HEC1,5.499547
119135,SB590885,HEC1,5.482099
119136,SCH772984,HEC1,5.222699
119137,SGC-CBP30,HEC1,3.425098
119138,SGC0946,HEC1,2.011911
119139,SN-38,HEC1,4.672249
119140,Sabutoclax,HEC1,0.277846
119141,Sapitinib,HEC1,4.292931
119142,Savolitinib,HEC1,2.300413
119143,Schweinfurthin A,HEC1,3.893636
119144,Selumetinib,HEC1,6.168404
119145,Sepantronium bromide,HEC1,-4.029166
119146,Serdemetan,HEC1,6.196221
119147,Sinularin,HEC1,3.266308
119148,Sorafenib,HEC1,2.926356
119149,Staurosporine,HEC1,-0.513213
119150,Talazoparib,HEC1,4.437674
119151,Tamoxifen,HEC1,4.19262
119152,Taselisib,HEC1,3.235358
119153,Telomerase Inhibitor IX,HEC1,1.758755
119154,Temozolomide,HEC1,7.161519
119155,Teniposide,HEC1,0.809724
119156,Topotecan,HEC1,0.226872
119157,Trametinib,HEC1,2.707686
119158,UMI-77,HEC1,5.477762
119159,UNC0379,HEC1,5.431587
119160,UNC0638,HEC1,5.413551
119161,VE-822,HEC1,3.909252
119162,VE821,HEC1,4.31037
119163,VX-11e,HEC1,3.912337
119164,Veliparib,HEC1,6.196221
119165,Venetoclax,HEC1,3.088884
119166,Vincristine,HEC1,1.498028
119167,Vinorelbine,HEC1,0.170927
119168,Vorinostat,HEC1,1.763057
119169,WEHI-539,HEC1,2.176118
119170,WIKI4,HEC1,3.973387
119171,WZ4003,HEC1,5.517139
119172,Wee1 Inhibitor,HEC1,3.288891
119173,Wnt-C59,HEC1,4.300092
119174,XAV939,HEC1,5.355842
119175,YK-4-279,HEC1,4.49513
119176,ZM447439,HEC1,5.78162
119177,Zoledronate,HEC1,4.372387
119178,alpha-lipoic acid,HEC1,5.776911
119179,5-Fluorouracil,HEMCSS,7.296571
119180,5-azacytidine,HEMCSS,3.42119
119181,A-366,HEMCSS,6.007791
119182,ABT737,HEMCSS,4.129634
119183,AGI-5198,HEMCSS,4.771706
119184,AGI-6780,HEMCSS,4.595121
119185,AGK2,HEMCSS,3.457557
119186,AMG-319,HEMCSS,5.597236
119187,AT13148,HEMCSS,5.772742
119188,AZ960,HEMCSS,1.969182
119189,AZD1208,HEMCSS,6.123616
119190,AZD1332,HEMCSS,1.814904
119191,AZD2014,HEMCSS,2.211262
119192,AZD3759,HEMCSS,3.777979
119193,AZD4547,HEMCSS,1.144758
119194,AZD5153,HEMCSS,3.739449
119195,AZD5363,HEMCSS,1.831418
119196,AZD5438,HEMCSS,5.485839
119197,AZD5582,HEMCSS,0.619635
119198,AZD6738,HEMCSS,3.987634
119199,AZD7762,HEMCSS,1.449228
119200,AZD8055,HEMCSS,0.091938
119201,AZD8186,HEMCSS,3.267955
119202,Acetalax,HEMCSS,2.565669
119203,Afatinib,HEMCSS,2.933839
119204,Afuresertib,HEMCSS,1.654605
119205,Alpelisib,HEMCSS,2.80241
119206,Axitinib,HEMCSS,2.387058
119207,BI-2536,HEMCSS,0.098722
119208,BIBR-1532,HEMCSS,6.528859
119209,BMS-345541,HEMCSS,6.154764
119210,BMS-536924,HEMCSS,1.529061
119211,BMS-754807,HEMCSS,0.863241
119212,Bleomycin,HEMCSS,3.508784
119213,Bleomycin (50 uM),HEMCSS,3.989765
119214,Bortezomib,HEMCSS,-3.879074
119215,Bosutinib,HEMCSS,5.174146
119216,Bromosporine,HEMCSS,3.372258
119217,Buparlisib,HEMCSS,1.834783
119218,CCT007093,HEMCSS,6.432142
119219,CPI-637,HEMCSS,6.125319
119220,CZC24832,HEMCSS,6.688971
119221,Camptothecin,HEMCSS,-2.280881
119222,Carmustine,HEMCSS,6.773875
119223,Cediranib,HEMCSS,1.275341
119224,Cisplatin,HEMCSS,3.513608
119225,Crizotinib,HEMCSS,3.346313
119226,Cyclophosphamide,HEMCSS,6.229019
119227,Cytarabine,HEMCSS,1.360135
119228,Dabrafenib,HEMCSS,6.607039
119229,Dacarbazine,HEMCSS,6.428094
119230,Dactinomycin,HEMCSS,-3.289545
119231,Dactolisib,HEMCSS,-0.75892
119232,Daporinad,HEMCSS,-2.330952
119233,Dasatinib,HEMCSS,3.62118
119234,Dihydrorotenone,HEMCSS,-0.324477
119235,Dinaciclib,HEMCSS,0.23043
119236,Docetaxel,HEMCSS,1.373376
119237,Doramapimod,HEMCSS,5.843281
119238,EHT-1864,HEMCSS,4.089858
119239,EPZ004777,HEMCSS,6.431807
119240,EPZ5676,HEMCSS,7.311467
119241,Entinostat,HEMCSS,5.819678
119242,Entospletinib,HEMCSS,4.757436
119243,Epirubicin,HEMCSS,-1.442087
119244,Erlotinib,HEMCSS,5.580589
119245,Fludarabine,HEMCSS,6.265873
119246,Foretinib,HEMCSS,0.495345
119247,Fulvestrant,HEMCSS,4.849242
119248,GDC0810,HEMCSS,5.808875
119249,GNE-317,HEMCSS,1.030548
119250,GSK2578215A,HEMCSS,5.340988
119251,GSK2606414,HEMCSS,3.812816
119252,GSK2801,HEMCSS,5.134395
119253,GSK2830371,HEMCSS,6.831694
119254,GSK343,HEMCSS,5.414939
119255,GW441756,HEMCSS,4.135134
119256,Gallibiscoquinazole,HEMCSS,3.839733
119257,Gefitinib,HEMCSS,5.180487
119258,Gemcitabine,HEMCSS,-0.214896
119259,I-BET-762,HEMCSS,5.931639
119260,I-BRD9,HEMCSS,4.649592
119261,ICL-SIRT078,HEMCSS,6.821754
119262,IWP-2,HEMCSS,4.142387
119263,Ibrutinib,HEMCSS,5.544636
119264,Ipatasertib,HEMCSS,2.700834
119265,Irinotecan,HEMCSS,2.306572
119266,JNK Inhibitor VIII,HEMCSS,6.209961
119267,JQ1,HEMCSS,5.984011
119268,KRAS (G12C) Inhibitor-12,HEMCSS,7.524842
119269,KU-55933,HEMCSS,6.540642
119270,L-Oxonoreleagnine,HEMCSS,3.755456
119271,LGK974,HEMCSS,4.565446
119272,LJI308,HEMCSS,6.175688
119273,LMP744,HEMCSS,0.779923
119274,LY2109761,HEMCSS,6.795691
119275,Lapatinib,HEMCSS,4.852959
119276,Leflunomide,HEMCSS,6.161798
119277,Lenalidomide,HEMCSS,6.734122
119278,Linsitinib,HEMCSS,3.248602
119279,Luminespib,HEMCSS,-0.670536
119280,MG-132,HEMCSS,-1.447964
119281,MIM1,HEMCSS,4.528688
119282,MIRA-1,HEMCSS,5.786065
119283,MK-2206,HEMCSS,2.521259
119284,ML323,HEMCSS,5.09818
119285,MN-64,HEMCSS,6.638542
119286,Methotrexate,HEMCSS,4.510662
119287,Mirin,HEMCSS,5.136693
119288,Mitoxantrone,HEMCSS,2.030311
119289,Motesanib,HEMCSS,6.831694
119290,Mycophenolic acid,HEMCSS,3.684874
119291,N-acetyl cysteine,HEMCSS,8.58292
119292,NU7441,HEMCSS,2.86785
119293,NVP-ADW742,HEMCSS,3.37315
119294,Navitoclax,HEMCSS,5.397003
119295,Nelarabine,HEMCSS,6.860267
119296,Nilotinib,HEMCSS,5.59557
119297,Niraparib,HEMCSS,6.235816
119298,Nutlin-3a (-),HEMCSS,4.363129
119299,OF-1,HEMCSS,5.895835
119300,OSI-027,HEMCSS,3.500574
119301,OTX015,HEMCSS,4.016348
119302,Obatoclax Mesylate,HEMCSS,2.570405
119303,Olaparib,HEMCSS,5.667977
119304,Osimertinib,HEMCSS,1.818028
119305,P22077,HEMCSS,6.815623
119306,PCI-34051,HEMCSS,6.500215
119307,PD0325901,HEMCSS,1.539732
119308,PD173074,HEMCSS,3.551624
119309,PFI-1,HEMCSS,6.684604
119310,PFI3,HEMCSS,5.960919
119311,PLX-4720,HEMCSS,5.422387
119312,POMHEX,HEMCSS,3.816379
119313,PRIMA-1MET,HEMCSS,7.60946
119314,PRT062607,HEMCSS,4.036267
119315,Paclitaxel,HEMCSS,0.854213
119316,Pevonedistat,HEMCSS,3.028524
119317,Picolinici-acid,HEMCSS,6.426456
119318,Pictilisib,HEMCSS,1.674623
119319,Podophyllotoxin bromide,HEMCSS,1.813816
119320,Pyridostatin,HEMCSS,4.158559
119321,RO-3306,HEMCSS,2.635733
119322,RVX-208,HEMCSS,6.528743
119323,Rapamycin,HEMCSS,-1.764793
119324,Refametinib,HEMCSS,1.859181
119325,Ribociclib,HEMCSS,5.212445
119326,Romidepsin,HEMCSS,-4.239444
119327,Rucaparib,HEMCSS,4.246295
119328,Ruxolitinib,HEMCSS,6.751602
119329,SB216763,HEMCSS,6.369793
119330,SB590885,HEMCSS,2.580351
119331,SCH772984,HEMCSS,1.641667
119332,SGC-CBP30,HEMCSS,5.668954
119333,SGC0946,HEMCSS,3.987249
119334,SN-38,HEMCSS,-3.319336
119335,Sabutoclax,HEMCSS,-0.741363
119336,Sapitinib,HEMCSS,6.188852
119337,Savolitinib,HEMCSS,4.493212
119338,Schweinfurthin A,HEMCSS,3.072775
119339,Selumetinib,HEMCSS,4.097281
119340,Sepantronium bromide,HEMCSS,-5.795214
119341,Serdemetan,HEMCSS,3.498117
119342,Sinularin,HEMCSS,4.688926
119343,Sorafenib,HEMCSS,3.352007
119344,Staurosporine,HEMCSS,-2.309619
119345,TW 37,HEMCSS,1.343109
119346,Talazoparib,HEMCSS,3.237443
119347,Tamoxifen,HEMCSS,4.253424
119348,Taselisib,HEMCSS,1.1176
119349,Telomerase Inhibitor IX,HEMCSS,0.803593
119350,Temozolomide,HEMCSS,8.007193
119351,Teniposide,HEMCSS,1.289463
119352,Topotecan,HEMCSS,0.729238
119353,Trametinib,HEMCSS,0.078228
119354,UMI-77,HEMCSS,1.752244
119355,UNC0379,HEMCSS,6.011249
119356,UNC0638,HEMCSS,6.138547
119357,VE-822,HEMCSS,6.060755
119358,VE821,HEMCSS,5.519852
119359,VX-11e,HEMCSS,3.931712
119360,Veliparib,HEMCSS,6.399385
119361,Venetoclax,HEMCSS,3.993017
119362,Vincristine,HEMCSS,1.23169
119363,Vinorelbine,HEMCSS,1.398566
119364,Vorinostat,HEMCSS,2.93622
119365,WEHI-539,HEMCSS,6.58806
119366,WIKI4,HEMCSS,4.85021
119367,WZ4003,HEMCSS,4.638831
119368,Wee1 Inhibitor,HEMCSS,4.141418
119369,Wnt-C59,HEMCSS,6.363896
119370,XAV939,HEMCSS,6.638256
119371,YK-4-279,HEMCSS,4.472256
119372,ZM447439,HEMCSS,5.558934
119373,Zoledronate,HEMCSS,5.103283
119374,alpha-lipoic acid,HEMCSS,8.281429
119375,5-Fluorouracil,HT3,2.029986
119376,5-azacytidine,HT3,4.149453
119377,A-366,HT3,5.199162
119378,ABT737,HT3,2.606165
119379,AGI-5198,HT3,3.27339
119380,AGI-6780,HT3,3.214361
119381,AGK2,HT3,3.381774
119382,AMG-319,HT3,4.716529
119383,AT13148,HT3,4.420963
119384,AZ960,HT3,3.167108
119385,AZD1208,HT3,4.867371
119386,AZD1332,HT3,3.488848
119387,AZD2014,HT3,3.268524
119388,AZD3759,HT3,1.974491
119389,AZD4547,HT3,2.539548
119390,AZD5153,HT3,2.571943
119391,AZD5363,HT3,4.077822
119392,AZD5438,HT3,2.159918
119393,AZD5582,HT3,2.517121
119394,AZD6738,HT3,2.151205
119395,AZD7762,HT3,2.08153
119396,AZD8055,HT3,2.878207
119397,AZD8186,HT3,3.29333
119398,Acetalax,HT3,3.494965
119399,Afatinib,HT3,2.226459
119400,Afuresertib,HT3,3.348484
119401,Alpelisib,HT3,4.916629
119402,Axitinib,HT3,3.753628
119403,BI-2536,HT3,0.49763
119404,BIBR-1532,HT3,4.911196
119405,BMS-345541,HT3,4.060962
119406,BMS-536924,HT3,2.672153
119407,BMS-754807,HT3,3.575379
119408,Bleomycin,HT3,2.494408
119409,Bleomycin (50 uM),HT3,1.744185
119410,Bortezomib,HT3,-3.433612
119411,Bosutinib,HT3,2.470431
119412,Bromosporine,HT3,3.439335
119413,Buparlisib,HT3,1.88512
119414,CCT007093,HT3,4.551603
119415,CPI-637,HT3,3.831754
119416,CZC24832,HT3,5.337516
119417,Camptothecin,HT3,-3.433779
119418,Carmustine,HT3,5.501789
119419,Cediranib,HT3,2.931119
119420,Cisplatin,HT3,2.558911
119421,Crizotinib,HT3,3.799352
119422,Cyclophosphamide,HT3,4.185684
119423,Cytarabine,HT3,0.409201
119424,Dabrafenib,HT3,5.527755
119425,Dacarbazine,HT3,6.218876
119426,Dactinomycin,HT3,-3.576305
119427,Dactolisib,HT3,1.555285
119428,Dasatinib,HT3,2.72484
119429,Dihydrorotenone,HT3,-1.351506
119430,Dinaciclib,HT3,-2.4765
119431,Docetaxel,HT3,-0.438046
119432,Doramapimod,HT3,4.144377
119433,EHT-1864,HT3,2.82441
119434,EPZ004777,HT3,5.501806
119435,EPZ5676,HT3,5.223769
119436,Entinostat,HT3,0.668498
119437,Entospletinib,HT3,3.826305
119438,Epirubicin,HT3,-0.523291
119439,Erlotinib,HT3,2.209739
119440,Fludarabine,HT3,5.546064
119441,Foretinib,HT3,2.835711
119442,Fulvestrant,HT3,3.403058
119443,GDC0810,HT3,5.019394
119444,GNE-317,HT3,2.100569
119445,GSK2578215A,HT3,4.653622
119446,GSK2606414,HT3,3.745264
119447,GSK2801,HT3,3.509818
119448,GSK2830371,HT3,5.272965
119449,GSK343,HT3,4.151912
119450,GW441756,HT3,3.202736
119451,Gallibiscoquinazole,HT3,3.21839
119452,Gefitinib,HT3,3.002973
119453,Gemcitabine,HT3,-3.223772
119454,I-BET-762,HT3,3.011498
119455,I-BRD9,HT3,4.26101
119456,ICL-SIRT078,HT3,4.633565
119457,IWP-2,HT3,2.388778
119458,Ibrutinib,HT3,3.901517
119459,Ipatasertib,HT3,5.232352
119460,Irinotecan,HT3,1.136705
119461,JNK Inhibitor VIII,HT3,4.752915
119462,JQ1,HT3,2.178691
119463,KRAS (G12C) Inhibitor-12,HT3,4.960755
119464,KU-55933,HT3,5.527755
119465,L-Oxonoreleagnine,HT3,4.25904
119466,LGK974,HT3,2.504739
119467,LJI308,HT3,4.840014
119468,LMP744,HT3,-2.022919
119469,LY2109761,HT3,4.748119
119470,Lapatinib,HT3,5.191782
119471,Leflunomide,HT3,4.678552
119472,Lenalidomide,HT3,5.202679
119473,Linsitinib,HT3,4.574973
119474,Luminespib,HT3,1.320027
119475,MG-132,HT3,-0.306986
119476,MIM1,HT3,2.484258
119477,MIRA-1,HT3,4.500351
119478,MK-2206,HT3,5.28511
119479,ML323,HT3,3.835765
119480,MN-64,HT3,4.700123
119481,Methotrexate,HT3,-1.008535
119482,Mirin,HT3,5.113934
119483,Mitoxantrone,HT3,1.126566
119484,Motesanib,HT3,5.527755
119485,Mycophenolic acid,HT3,3.717911
119486,N-acetyl cysteine,HT3,9.045463
119487,NU7441,HT3,4.56454
119488,NVP-ADW742,HT3,5.035517
119489,Navitoclax,HT3,3.529279
119490,Nelarabine,HT3,5.507704
119491,Nilotinib,HT3,4.497331
119492,Niraparib,HT3,4.423336
119493,Nutlin-3a (-),HT3,5.669229
119494,OF-1,HT3,3.466144
119495,OSI-027,HT3,4.380427
119496,OTX015,HT3,3.775427
119497,Obatoclax Mesylate,HT3,2.042152
119498,Olaparib,HT3,4.125674
119499,Osimertinib,HT3,0.727931
119500,P22077,HT3,4.426443
119501,PCI-34051,HT3,5.496185
119502,PD0325901,HT3,1.4016
119503,PD173074,HT3,5.608532
119504,PFI-1,HT3,4.210519
119505,PFI3,HT3,5.138674
119506,PLX-4720,HT3,4.892385
119507,POMHEX,HT3,2.863943
119508,PRIMA-1MET,HT3,5.919349
119509,PRT062607,HT3,3.98793
119510,Paclitaxel,HT3,-0.400741
119511,Pevonedistat,HT3,1.394609
119512,Picolinici-acid,HT3,3.733145
119513,Pictilisib,HT3,2.732432
119514,Podophyllotoxin bromide,HT3,3.22517
119515,Pyridostatin,HT3,4.534381
119516,RO-3306,HT3,5.527755
119517,RVX-208,HT3,4.814788
119518,Rapamycin,HT3,-0.478209
119519,Refametinib,HT3,2.893937
119520,Remodelin,HT3,4.247478
119521,Ribociclib,HT3,4.125368
119522,Romidepsin,HT3,-4.408482
119523,Rucaparib,HT3,4.115546
119524,Ruxolitinib,HT3,4.120413
119525,SB216763,HT3,5.275332
119526,SB590885,HT3,4.827138
119527,SCH772984,HT3,2.654829
119528,SGC-CBP30,HT3,3.364259
119529,SGC0946,HT3,1.154821
119530,SN-38,HT3,-4.490454
119531,Sabutoclax,HT3,0.40641
119532,Sapitinib,HT3,2.937705
119533,Savolitinib,HT3,1.29309
119534,Schweinfurthin A,HT3,3.054603
119535,Selumetinib,HT3,2.702384
119536,Sepantronium bromide,HT3,-4.267779
119537,Serdemetan,HT3,4.249927
119538,Sinularin,HT3,4.319412
119539,Sorafenib,HT3,2.658786
119540,Staurosporine,HT3,-1.85092
119541,Talazoparib,HT3,0.988714
119542,Tamoxifen,HT3,3.729629
119543,Taselisib,HT3,2.570046
119544,Telomerase Inhibitor IX,HT3,1.129718
119545,Temozolomide,HT3,6.613651
119546,Teniposide,HT3,-0.25413
119547,Topotecan,HT3,-1.324592
119548,Trametinib,HT3,1.293556
119549,UMI-77,HT3,4.023092
119550,UNC0379,HT3,4.303487
119551,UNC0638,HT3,4.834608
119552,VE-822,HT3,3.367449
119553,VE821,HT3,4.74239
119554,VX-11e,HT3,2.980137
119555,Veliparib,HT3,5.497701
119556,Venetoclax,HT3,1.562323
119557,Vincristine,HT3,3.682239
119558,Vinorelbine,HT3,-0.68695
119559,Vorinostat,HT3,2.630618
119560,WEHI-539,HT3,3.499285
119561,WIKI4,HT3,3.043489
119562,WZ4003,HT3,5.139198
119563,Wee1 Inhibitor,HT3,3.084201
119564,Wnt-C59,HT3,2.90143
119565,XAV939,HT3,3.470597
119566,YK-4-279,HT3,2.250526
119567,ZM447439,HT3,4.565243
119568,Zoledronate,HT3,3.851413
119569,alpha-lipoic acid,HT3,6.60126
119570,5-Fluorouracil,HUO9,3.67574
119571,5-azacytidine,HUO9,4.339271
119572,A-366,HUO9,4.152538
119573,ABT737,HUO9,-0.596664
119574,AGI-5198,HUO9,4.469808
119575,AGI-6780,HUO9,4.443126
119576,AGK2,HUO9,1.952222
119577,AMG-319,HUO9,5.139278
119578,AT13148,HUO9,3.870132
119579,AZ960,HUO9,1.090633
119580,AZD1208,HUO9,5.043922
119581,AZD1332,HUO9,2.274086
119582,AZD2014,HUO9,1.898641
119583,AZD3759,HUO9,3.074961
119584,AZD4547,HUO9,1.755541
119585,AZD5153,HUO9,1.101345
119586,AZD5363,HUO9,2.076441
119587,AZD5438,HUO9,0.636388
119588,AZD5582,HUO9,1.065086
119589,AZD6738,HUO9,0.557399
119590,AZD7762,HUO9,-0.856232
119591,AZD8055,HUO9,-0.473779
119592,AZD8186,HUO9,1.401784
119593,Acetalax,HUO9,6.081707
119594,Afatinib,HUO9,0.911143
119595,Afuresertib,HUO9,1.150723
119596,Alpelisib,HUO9,1.011974
119597,Axitinib,HUO9,0.991447
119598,BI-2536,HUO9,-2.829037
119599,BIBR-1532,HUO9,4.923882
119600,BMS-345541,HUO9,2.551748
119601,BMS-536924,HUO9,0.41337
119602,BMS-754807,HUO9,-0.183048
119603,Bleomycin,HUO9,2.13357
119604,Bleomycin (50 uM),HUO9,2.64176
119605,Bortezomib,HUO9,-4.954618
119606,Bosutinib,HUO9,2.559894
119607,Bromosporine,HUO9,1.791852
119608,Buparlisib,HUO9,0.144928
119609,CCT007093,HUO9,5.115497
119610,CPI-637,HUO9,3.908903
119611,CZC24832,HUO9,3.692434
119612,Camptothecin,HUO9,-4.371271
119613,Carmustine,HUO9,5.507836
119614,Cediranib,HUO9,0.255401
119615,Cisplatin,HUO9,0.857511
119616,Crizotinib,HUO9,1.224235
119617,Cyclophosphamide,HUO9,4.457789
119618,Cytarabine,HUO9,2.459926
119619,Dabrafenib,HUO9,5.079095
119620,Dacarbazine,HUO9,5.190372
119621,Dactinomycin,HUO9,-4.02456
119622,Dactolisib,HUO9,-2.978708
119623,Dasatinib,HUO9,-0.541205
119624,Dihydrorotenone,HUO9,1.690903
