,drug,cell_line,IC50
87124,Bromosporine,COLO679,2.405428
87125,Buparlisib,COLO679,2.429856
87126,CCT007093,COLO679,5.575428
87127,CPI-637,COLO679,4.72972
87128,Camptothecin,COLO679,-2.434225
87129,Carmustine,COLO679,6.089179
87130,Cediranib,COLO679,2.316547
87131,Cisplatin,COLO679,3.041196
87132,Crizotinib,COLO679,3.527079
87133,Cyclophosphamide,COLO679,5.561792
87134,Dabrafenib,COLO679,-2.200948
87135,Dacarbazine,COLO679,6.544378
87136,Dactinomycin,COLO679,-4.493568
87137,Daporinad,COLO679,-3.944332
87138,Dasatinib,COLO679,5.112057
87139,Dihydrorotenone,COLO679,1.405201
87140,Dinaciclib,COLO679,-2.74368
87141,Docetaxel,COLO679,-1.51237
87142,Doramapimod,COLO679,4.74809
87143,EHT-1864,COLO679,5.210056
87144,EPZ004777,COLO679,5.542578
87145,Elephantin,COLO679,3.203156
87146,Entinostat,COLO679,3.218875
87147,Entospletinib,COLO679,5.100453
87148,Epirubicin,COLO679,-1.799359
87149,Erlotinib,COLO679,4.555363
87150,Fludarabine,COLO679,5.76284
87151,Fulvestrant,COLO679,4.824361
87152,GDC0810,COLO679,4.970897
87153,GNE-317,COLO679,3.05416
87154,GSK-LSD1,COLO679,2.727597
87155,GSK1904529A,COLO679,6.157751
87156,GSK2110183B,COLO679,4.413213
87157,GSK2606414,COLO679,4.685199
87158,GSK2801,COLO679,4.070892
87159,GSK2830371,COLO679,6.14038
87160,GSK343,COLO679,4.204328
87161,GSK591,COLO679,4.661641
87162,GW441756,COLO679,4.530323
87163,Gallibiscoquinazole,COLO679,1.978186
87164,Gefitinib,COLO679,3.800832
87165,Gemcitabine,COLO679,-3.642794
87166,I-BET-762,COLO679,3.339808
87167,I-BRD9,COLO679,5.845695
87168,ICL-SIRT078,COLO679,5.858073
87169,IWP-2,COLO679,3.705494
87170,Ibrutinib,COLO679,6.049649
87171,Irinotecan,COLO679,3.023572
87172,JNK Inhibitor VIII,COLO679,6.160955
87173,KRAS (G12C) Inhibitor-12,COLO679,5.100363
87174,KU-55933,COLO679,6.130541
87175,L-Oxonoreleagnine,COLO679,3.3458
87176,LCL161,COLO679,5.20821
87177,LJI308,COLO679,4.443459
87178,LMP744,COLO679,-0.190732
87179,Lapatinib,COLO679,6.856534
87180,Leflunomide,COLO679,6.243792
87181,Lestaurtinib,COLO679,-1.193963
87182,Luminespib,COLO679,-1.448921
87183,MG-132,COLO679,-1.804583
87184,MIM1,COLO679,3.333992
87185,MIRA-1,COLO679,6.117455
87186,MK-1775,COLO679,2.280314
87187,MK-2206,COLO679,5.505016
87188,MK-8776,COLO679,2.751051
87189,ML323,COLO679,5.619143
87190,Mirin,COLO679,4.632182
87191,Motesanib,COLO679,6.11302
87192,Mycophenolic acid,COLO679,1.723605
87193,NU7441,COLO679,4.269314
87194,NVP-ADW742,COLO679,1.956592
87195,Nelarabine,COLO679,6.267068
87196,Nilotinib,COLO679,2.074933
87197,Niraparib,COLO679,5.144632
87198,Nutlin-3a (-),COLO679,4.181942
87199,OF-1,COLO679,5.146373
87200,OSI-027,COLO679,2.437863
87201,OTX015,COLO679,2.217867
87202,Obatoclax Mesylate,COLO679,1.645649
87203,Olaparib,COLO679,4.795756
87204,Osimertinib,COLO679,3.258953
87205,Oxaliplatin,COLO679,5.064843
87206,P22077,COLO679,5.974669
87207,PCI-34051,COLO679,4.681341
87208,PD0325901,COLO679,-3.82933
87209,PD173074,COLO679,3.851633
87210,PFI-1,COLO679,4.011207
87211,PFI3,COLO679,5.555966
87212,PLX-4720,COLO679,0.167805
87213,POMHEX,COLO679,2.745004
87214,PRIMA-1MET,COLO679,6.813049
87215,PRT062607,COLO679,2.969045
87216,Paclitaxel,COLO679,-1.423238
87217,Palbociclib,COLO679,4.956474
87218,Pevonedistat,COLO679,-0.797805
87219,Picolinici-acid,COLO679,6.059497
87220,Pictilisib,COLO679,2.379719
87221,Podophyllotoxin bromide,COLO679,0.558447
87222,Pyridostatin,COLO679,3.424906
87223,RO-3306,COLO679,6.016884
87224,Rapamycin,COLO679,-0.121146
87225,Refametinib,COLO679,-2.429424
87226,Ribociclib,COLO679,4.399335
87227,Romidepsin,COLO679,-5.277392
87228,Rucaparib,COLO679,3.190487
87229,Ruxolitinib,COLO679,5.900296
87230,SB216763,COLO679,6.122502
87231,SB590885,COLO679,-0.107432
87232,SCH772984,COLO679,-1.687367
87233,SGC-CBP30,COLO679,4.646838
87234,SGC0946,COLO679,3.084468
87235,SN-38,COLO679,-2.863906
87236,Sapitinib,COLO679,6.187782
87237,Savolitinib,COLO679,3.048364
87238,Schweinfurthin A,COLO679,3.771058
87239,Selumetinib,COLO679,-0.984829
87240,Sepantronium bromide,COLO679,-5.905125
87241,Serdemetan,COLO679,2.93871
87242,Sinularin,COLO679,3.641554
87243,Sorafenib,COLO679,2.820555
87244,Staurosporine,COLO679,-2.091755
87245,TW 37,COLO679,1.442289
87246,Talazoparib,COLO679,3.018219
87247,Tamoxifen,COLO679,6.008041
87248,Tanespimycin,COLO679,-0.553808
87249,Taselisib,COLO679,3.676813
87250,Telomerase Inhibitor IX,COLO679,-0.088755
87251,Temozolomide,COLO679,6.952687
87252,Temsirolimus,COLO679,2.61022
87253,Teniposide,COLO679,1.780226
87254,Topotecan,COLO679,0.039688
87255,Trametinib,COLO679,-5.817345
87256,UMI-77,COLO679,2.005069
87257,UNC0379,COLO679,3.035237
87258,UNC0638,COLO679,5.069059
87259,Ulixertinib,COLO679,0.154214
87260,Uprosertib,COLO679,2.901715
87261,VE-822,COLO679,4.699546
87262,VE821,COLO679,4.183136
87263,VX-11e,COLO679,0.404383
87264,Veliparib,COLO679,5.380147
87265,Venetoclax,COLO679,3.404707
87266,Vinblastine,COLO679,-1.36366
87267,Vincristine,COLO679,0.624232
87268,Vinorelbine,COLO679,-0.92437
87269,Vismodegib,COLO679,5.628367
87270,Vorinostat,COLO679,2.448632
87271,WEHI-539,COLO679,4.67832
87272,WZ4003,COLO679,2.778478
87273,Wee1 Inhibitor,COLO679,2.184663
87274,Wnt-C59,COLO679,5.654136
87275,XAV939,COLO679,5.179738
87276,YK-4-279,COLO679,4.754979
87277,ZM447439,COLO679,4.497724
87278,Zoledronate,COLO679,3.792019
87279,alpha-lipoic acid,COLO679,7.814592
87280,glutathione,COLO679,9.571234
87281,5-Fluorouracil,L540,-0.120625
87282,5-azacytidine,L540,3.043793
87283,ABT737,L540,1.427924
87284,AGI-5198,L540,4.10827
87285,AGI-6780,L540,2.193152
87286,AGK2,L540,3.102392
87287,AMG-319,L540,4.027649
87288,AT13148,L540,4.152436
87289,AZ6102,L540,2.644033
87290,AZ960,L540,-0.747002
87291,AZD1208,L540,4.796347
87292,AZD1332,L540,2.213373
87293,AZD2014,L540,1.764815
87294,AZD3759,L540,2.78443
87295,AZD4547,L540,3.161796
87296,AZD5363,L540,4.59259
87297,AZD5438,L540,0.702749
87298,AZD5582,L540,0.813237
87299,AZD5991,L540,-1.877364
87300,AZD6738,L540,0.632616
87301,AZD7762,L540,-1.04372
87302,AZD8055,L540,0.226631
87303,AZD8186,L540,4.603722
87304,Acetalax,L540,5.77812
87305,Afatinib,L540,1.338329
87306,Afuresertib,L540,2.919068
87307,Alisertib,L540,0.583961
87308,Alpelisib,L540,3.287297
87309,Avagacestat,L540,3.427469
87310,Axitinib,L540,1.934422
87311,BI-2536,L540,-3.093364
87312,BIBR-1532,L540,4.129889
87313,BMS-345541,L540,1.698322
87314,BMS-536924,L540,1.318654
87315,BMS-754807,L540,1.919646
87316,Bleomycin,L540,1.208028
87317,Bleomycin (50 uM),L540,2.338876
87318,Bortezomib,L540,-5.639047
87319,Bosutinib,L540,1.923563
87320,Bromosporine,L540,0.164652
87321,Buparlisib,L540,1.002301
87322,CCT007093,L540,4.795036
87323,CPI-637,L540,3.044446
87324,Camptothecin,L540,-4.830855
87325,Carmustine,L540,5.10901
87326,Cediranib,L540,1.749516
87327,Cisplatin,L540,0.437537
87328,Crizotinib,L540,1.837461
87329,Cyclophosphamide,L540,4.053202
87330,Dabrafenib,L540,1.874144
87331,Dacarbazine,L540,4.464137
87332,Dactinomycin,L540,-4.704136
87333,Daporinad,L540,-4.258878
87334,Dasatinib,L540,2.51361
87335,Dihydrorotenone,L540,-0.676883
87336,Dinaciclib,L540,-4.695174
87337,Docetaxel,L540,-4.441024
87338,Doramapimod,L540,3.77255
87339,EHT-1864,L540,2.757076
87340,EPZ004777,L540,4.708427
87341,Elephantin,L540,2.606641
87342,Entinostat,L540,0.391363
87343,Entospletinib,L540,3.886637
87344,Epirubicin,L540,-2.309255
87345,Erlotinib,L540,3.554872
87346,Fludarabine,L540,4.710023
87347,Fulvestrant,L540,2.147717
87348,GDC0810,L540,4.483558
87349,GNE-317,L540,3.199903
87350,GSK-LSD1,L540,2.347934
87351,GSK1904529A,L540,2.742351
87352,GSK2110183B,L540,3.300421
87353,GSK2606414,L540,3.132253
87354,GSK2801,L540,3.307359
87355,GSK2830371,L540,4.045752
87356,GSK343,L540,2.677406
87357,GSK591,L540,4.796347
87358,GW441756,L540,2.941815
87359,Gallibiscoquinazole,L540,2.472891
87360,Gefitinib,L540,3.103591
87361,Gemcitabine,L540,-4.786658
87362,I-BET-762,L540,1.507474
87363,I-BRD9,L540,2.814481
87364,ICL-SIRT078,L540,3.825095
87365,IWP-2,L540,2.394625
87366,Ibrutinib,L540,3.570866
87367,Irinotecan,L540,0.114268
87368,JNK Inhibitor VIII,L540,4.694005
87369,KRAS (G12C) Inhibitor-12,L540,1.56606
87370,KU-55933,L540,1.950472
87371,L-Oxonoreleagnine,L540,3.577869
87372,LCL161,L540,3.846562
87373,LJI308,L540,4.690347
87374,LMP744,L540,-2.905966
87375,Lapatinib,L540,2.372776
87376,Leflunomide,L540,3.629278
87377,Lestaurtinib,L540,-2.271765
87378,Luminespib,L540,-2.377422
87379,MG-132,L540,-2.155257
87380,MIM1,L540,3.223572
87381,MIRA-1,L540,5.233729
87382,MK-1775,L540,-1.47284
87383,MK-2206,L540,2.764137
87384,MK-8776,L540,1.211403
87385,ML323,L540,3.154487
87386,Mirin,L540,3.763675
87387,Motesanib,L540,5.056365
87388,Mycophenolic acid,L540,1.33295
87389,NU7441,L540,1.759553
87390,NVP-ADW742,L540,2.328072
87391,Nelarabine,L540,5.303924
87392,Nilotinib,L540,3.016937
87393,Niraparib,L540,1.829513
87394,Nutlin-3a (-),L540,1.110688
87395,OF-1,L540,2.372385
87396,OSI-027,L540,2.330906
87397,OTX015,L540,-0.106804
87398,Obatoclax Mesylate,L540,-0.8842
87399,Olaparib,L540,2.783289
87400,Osimertinib,L540,0.319496
87401,Oxaliplatin,L540,3.476451
87402,P22077,L540,4.789648
87403,PCI-34051,L540,2.213972
87404,PD0325901,L540,2.974628
87405,PD173074,L540,2.862373
87406,PFI-1,L540,2.834152
87407,PFI3,L540,4.794424
87408,PLX-4720,L540,3.362704
87409,POMHEX,L540,0.153949
87410,PRIMA-1MET,L540,3.207423
87411,PRT062607,L540,1.635277
87412,Paclitaxel,L540,-3.685491
87413,Palbociclib,L540,2.77568
87414,Pevonedistat,L540,-0.399378
87415,Picolinici-acid,L540,3.917084
87416,Pictilisib,L540,2.467699
87417,Podophyllotoxin bromide,L540,-2.612411
87418,Pyridostatin,L540,3.293952
87419,RO-3306,L540,2.071876
87420,Rapamycin,L540,-2.198746
87421,Refametinib,L540,3.110628
87422,Ribociclib,L540,2.776627
87423,Romidepsin,L540,-6.318932
87424,Rucaparib,L540,3.36717
87425,Ruxolitinib,L540,3.021011
87426,SB216763,L540,4.628718
87427,SB590885,L540,4.103177
87428,SCH772984,L540,2.777596
87429,SGC-CBP30,L540,2.579334
87430,SGC0946,L540,1.770032
87431,SN-38,L540,-6.464092
87432,Sapitinib,L540,4.318011
87433,Savolitinib,L540,2.38728
87434,Schweinfurthin A,L540,-2.029837
87435,Selumetinib,L540,4.448332
87436,Sepantronium bromide,L540,-4.735987
87437,Serdemetan,L540,2.419282
87438,Sinularin,L540,3.549561
87439,Sorafenib,L540,1.524383
87440,Staurosporine,L540,-3.732495
87441,TW 37,L540,1.330474
87442,Talazoparib,L540,0.685227
87443,Tamoxifen,L540,3.239405
87444,Tanespimycin,L540,-0.345802
87445,Taselisib,L540,2.469705
87446,Telomerase Inhibitor IX,L540,-0.943289
87447,Temozolomide,L540,2.466737
87448,Temsirolimus,L540,-0.003531
87449,Teniposide,L540,-2.311532
87450,Topotecan,L540,-2.651802
87451,Trametinib,L540,3.067358
87452,UMI-77,L540,1.709234
87453,UNC0379,L540,2.841216
87454,UNC0638,L540,2.085737
87455,Ulixertinib,L540,1.807118
87456,Uprosertib,L540,3.575762
87457,VE-822,L540,0.035606
87458,VE821,L540,2.858703
87459,VX-11e,L540,2.92252
87460,Veliparib,L540,3.851567
87461,Venetoclax,L540,0.674866
87462,Vinblastine,L540,-5.104694
87463,Vincristine,L540,-5.218929
87464,Vinorelbine,L540,-3.714913
87465,Vismodegib,L540,3.432794
87466,Vorinostat,L540,0.771327
87467,WEHI-539,L540,2.616544
87468,WZ4003,L540,1.591023
87469,Wee1 Inhibitor,L540,0.220639
87470,Wnt-C59,L540,2.999737
87471,XAV939,L540,2.185233
87472,YK-4-279,L540,1.125683
87473,ZM447439,L540,1.039
87474,Zoledronate,L540,3.186909
87475,alpha-lipoic acid,L540,6.784977
87476,glutathione,L540,8.871248
87477,5-Fluorouracil,KYSE410,5.444429
87478,5-azacytidine,KYSE410,4.602127
87479,ABT737,KYSE410,3.15117
87480,AGI-5198,KYSE410,5.632269
87481,AGI-6780,KYSE410,5.904101
87482,AGK2,KYSE410,4.451501
87483,AMG-319,KYSE410,6.196626
87484,AT13148,KYSE410,5.541452
87485,AZ6102,KYSE410,3.095903
87486,AZ960,KYSE410,3.389445
87487,AZD1208,KYSE410,7.414515
87488,AZD1332,KYSE410,4.886682
87489,AZD2014,KYSE410,2.135156
87490,AZD3759,KYSE410,2.458175
87491,AZD4547,KYSE410,3.735862
87492,AZD5363,KYSE410,3.520659
87493,AZD5438,KYSE410,5.164721
87494,AZD5582,KYSE410,2.399785
87495,AZD5991,KYSE410,7.486858
87496,AZD6738,KYSE410,3.41667
87497,AZD7762,KYSE410,1.035099
87498,AZD8055,KYSE410,0.215649
87499,AZD8186,KYSE410,4.114997
87500,Acetalax,KYSE410,6.799349
87501,Afatinib,KYSE410,0.359476
87502,Afuresertib,KYSE410,4.754547
87503,Alisertib,KYSE410,3.920966
87504,Alpelisib,KYSE410,3.575529
87505,Avagacestat,KYSE410,6.159297
87506,Axitinib,KYSE410,4.524674
87507,BI-2536,KYSE410,1.335805
87508,BIBR-1532,KYSE410,6.767703
87509,BMS-345541,KYSE410,3.667027
87510,BMS-536924,KYSE410,2.455316
87511,BMS-754807,KYSE410,5.39791
87512,Bleomycin,KYSE410,4.47249
87513,Bleomycin (50 uM),KYSE410,8.018767
87514,Bortezomib,KYSE410,-4.704116
87515,Bosutinib,KYSE410,3.34814
87516,Bromosporine,KYSE410,4.766824
87517,Buparlisib,KYSE410,1.483227
87518,CCT007093,KYSE410,6.919835
87519,CPI-637,KYSE410,5.707795
87520,Camptothecin,KYSE410,0.605862
87521,Carmustine,KYSE410,7.42532
87522,Cediranib,KYSE410,2.18373
87523,Cisplatin,KYSE410,6.224105
87524,Crizotinib,KYSE410,3.841707
87525,Cyclophosphamide,KYSE410,6.468153
87526,Dabrafenib,KYSE410,5.651093
87527,Dacarbazine,KYSE410,5.669818
87528,Dactinomycin,KYSE410,-3.210727
87529,Dasatinib,KYSE410,0.571414
87530,Dihydrorotenone,KYSE410,1.436724
87531,Dinaciclib,KYSE410,-1.390035
87532,Docetaxel,KYSE410,-2.898589
87533,Doramapimod,KYSE410,6.914052
87534,EHT-1864,KYSE410,5.294449
87535,EPZ004777,KYSE410,6.686554
87536,Elephantin,KYSE410,5.73317
87537,Entinostat,KYSE410,2.412063
87538,Entospletinib,KYSE410,4.545338
87539,Epirubicin,KYSE410,1.584545
87540,Erlotinib,KYSE410,2.100451
87541,Fludarabine,KYSE410,6.864202
87542,Fulvestrant,KYSE410,4.776327
87543,GDC0810,KYSE410,5.33933
87544,GNE-317,KYSE410,0.410559
87545,GSK-LSD1,KYSE410,4.305732
87546,GSK1904529A,KYSE410,4.339548
87547,GSK2110183B,KYSE410,5.750429
87548,GSK2606414,KYSE410,4.246275
87549,GSK2801,KYSE410,5.983767
87550,GSK2830371,KYSE410,6.973069
87551,GSK343,KYSE410,4.021809
87552,GSK591,KYSE410,5.50966
87553,GW441756,KYSE410,3.696462
87554,Gallibiscoquinazole,KYSE410,2.183642
87555,Gefitinib,KYSE410,2.99382
87556,Gemcitabine,KYSE410,5.182948
87557,I-BET-762,KYSE410,5.155723
87558,I-BRD9,KYSE410,6.254021
87559,ICL-SIRT078,KYSE410,3.475159
87560,IWP-2,KYSE410,4.400172
87561,Ibrutinib,KYSE410,3.573736
87562,Irinotecan,KYSE410,5.34136
87563,JNK Inhibitor VIII,KYSE410,6.2271
87564,KRAS (G12C) Inhibitor-12,KYSE410,7.22753
87565,KU-55933,KYSE410,6.973069
87566,L-Oxonoreleagnine,KYSE410,4.752914
87567,LCL161,KYSE410,6.497646
87568,LJI308,KYSE410,6.915313
87569,LMP744,KYSE410,-0.175041
87570,Lapatinib,KYSE410,1.843419
87571,Leflunomide,KYSE410,5.228668
87572,Lestaurtinib,KYSE410,3.29419
87573,Luminespib,KYSE410,0.47583
87574,MG-132,KYSE410,-0.873877
87575,MIM1,KYSE410,4.825151
87576,MIRA-1,KYSE410,6.712325
87577,MK-1775,KYSE410,1.17193
87578,MK-2206,KYSE410,4.371346
87579,MK-8776,KYSE410,5.125306
87580,ML323,KYSE410,6.247955
87581,Mirin,KYSE410,7.617149
87582,Motesanib,KYSE410,6.747744
87583,Mycophenolic acid,KYSE410,2.966981
87584,NU7441,KYSE410,5.088259
87585,NVP-ADW742,KYSE410,2.910632
87586,Nelarabine,KYSE410,7.610467
87587,Nilotinib,KYSE410,5.529605
87588,Niraparib,KYSE410,6.793024
87589,Nutlin-3a (-),KYSE410,6.791674
87590,OF-1,KYSE410,6.200842
87591,OSI-027,KYSE410,6.438029
87592,OTX015,KYSE410,4.701559
87593,Obatoclax Mesylate,KYSE410,1.546702
87594,Olaparib,KYSE410,6.01555
87595,Osimertinib,KYSE410,-0.001093
87596,Oxaliplatin,KYSE410,6.156017
87597,P22077,KYSE410,6.076983
87598,PCI-34051,KYSE410,6.343951
87599,PD0325901,KYSE410,2.425566
87600,PD173074,KYSE410,5.179242
87601,PFI-1,KYSE410,4.881117
87602,PFI3,KYSE410,6.123438
87603,PLX-4720,KYSE410,6.659653
87604,POMHEX,KYSE410,2.717174
87605,PRIMA-1MET,KYSE410,7.402389
87606,PRT062607,KYSE410,3.147268
87607,Paclitaxel,KYSE410,-1.03391
87608,Palbociclib,KYSE410,5.642243
87609,Pevonedistat,KYSE410,2.3285
87610,Picolinici-acid,KYSE410,6.143271
87611,Pictilisib,KYSE410,1.384703
87612,Podophyllotoxin bromide,KYSE410,-0.243566
87613,Pyridostatin,KYSE410,3.074875
87614,RO-3306,KYSE410,5.724475
87615,Rapamycin,KYSE410,-1.985043
87616,Refametinib,KYSE410,2.69999
87617,Remodelin,KYSE410,7.023908
87618,Ribociclib,KYSE410,5.521091
87619,Romidepsin,KYSE410,-4.471127
87620,Rucaparib,KYSE410,4.768064
87621,Ruxolitinib,KYSE410,6.147606
87622,SB216763,KYSE410,6.45187
87623,SB590885,KYSE410,6.279922
87624,SCH772984,KYSE410,2.230289
87625,SGC-CBP30,KYSE410,5.660065
87626,SGC0946,KYSE410,2.582054
87627,SN-38,KYSE410,4.419333
87628,Sapitinib,KYSE410,1.210707
87629,Savolitinib,KYSE410,3.765693
87630,Schweinfurthin A,KYSE410,1.290076
87631,Selumetinib,KYSE410,4.699031
87632,Sepantronium bromide,KYSE410,-5.342402
87633,Serdemetan,KYSE410,5.354808
87634,Sinularin,KYSE410,5.083703
87635,Sorafenib,KYSE410,2.974306
87636,Staurosporine,KYSE410,-1.119778
87637,Talazoparib,KYSE410,5.538927
87638,Tamoxifen,KYSE410,3.015739
87639,Tanespimycin,KYSE410,-0.092818
87640,Taselisib,KYSE410,0.803922
87641,Telomerase Inhibitor IX,KYSE410,2.125321
87642,Temozolomide,KYSE410,8.353081
87643,Temsirolimus,KYSE410,-0.23811
87644,Teniposide,KYSE410,4.843302
87645,Topotecan,KYSE410,1.030621
87646,Trametinib,KYSE410,0.596935
87647,UMI-77,KYSE410,2.678024
87648,UNC0379,KYSE410,4.717017
87649,UNC0638,KYSE410,5.489355
87650,Ulixertinib,KYSE410,2.87861
87651,Uprosertib,KYSE410,4.791706
87652,VE-822,KYSE410,3.821637
87653,VE821,KYSE410,5.616888
87654,VX-11e,KYSE410,3.224759
87655,Veliparib,KYSE410,6.306473
87656,Venetoclax,KYSE410,4.06658
87657,Vinblastine,KYSE410,-2.401851
87658,Vincristine,KYSE410,-0.867021
87659,Vinorelbine,KYSE410,-1.462489
87660,Vismodegib,KYSE410,6.717538
87661,Vorinostat,KYSE410,2.051741
87662,WEHI-539,KYSE410,5.841346
87663,WZ4003,KYSE410,4.929141
87664,Wee1 Inhibitor,KYSE410,2.416739
87665,Wnt-C59,KYSE410,5.679608
87666,XAV939,KYSE410,5.229183
87667,YK-4-279,KYSE410,3.485788
87668,ZM447439,KYSE410,2.711709
87669,Zoledronate,KYSE410,4.802382
87670,alpha-lipoic acid,KYSE410,8.666515
87671,glutathione,KYSE410,10.742342
87672,5-Fluorouracil,SKMEL30,3.655023
87673,ABT737,SKMEL30,4.25492
87674,AGI-5198,SKMEL30,5.429089
87675,AGI-6780,SKMEL30,6.016991
87676,AMG-319,SKMEL30,4.337817
87677,AT13148,SKMEL30,4.199952
87678,AZ6102,SKMEL30,1.688093
87679,AZ960,SKMEL30,3.315329
87680,AZD3759,SKMEL30,3.284873
87681,AZD4547,SKMEL30,4.437914
87682,AZD5363,SKMEL30,4.348479
87683,AZD5582,SKMEL30,0.848829
87684,AZD6482,SKMEL30,4.642612
87685,AZD6738,SKMEL30,1.485815
87686,AZD7762,SKMEL30,-1.243926
87687,AZD8186,SKMEL30,4.569755
87688,Afatinib,SKMEL30,1.600125
87689,Afuresertib,SKMEL30,2.316624
87690,Alisertib,SKMEL30,3.20493
87691,Alpelisib,SKMEL30,3.564716
87692,Avagacestat,SKMEL30,4.825478
87693,Axitinib,SKMEL30,4.189248
87694,BI-2536,SKMEL30,-0.97204
87695,BIBR-1532,SKMEL30,4.421128
87696,BMS-345541,SKMEL30,1.782629
87697,BMS-536924,SKMEL30,3.22066
87698,BMS-754807,SKMEL30,2.286707
87699,BX795,SKMEL30,3.98914
87700,Bicalutamide,SKMEL30,4.949355
87701,Bortezomib,SKMEL30,-5.357702
87702,Bosutinib,SKMEL30,3.57439
87703,Buparlisib,SKMEL30,2.341282
87704,CCT-018159,SKMEL30,3.088781
87705,CCT007093,SKMEL30,4.976779
87706,CHIR-99021,SKMEL30,6.123227
87707,Camptothecin,SKMEL30,-0.797929
87708,Cediranib,SKMEL30,1.67768
87709,Crizotinib,SKMEL30,2.565913
87710,Cyclophosphamide,SKMEL30,5.212215
87711,Dabrafenib,SKMEL30,4.625284
87712,Dactinomycin,SKMEL30,-5.989525
87713,Daporinad,SKMEL30,-2.356989
87714,Dasatinib,SKMEL30,4.087264
87715,Dinaciclib,SKMEL30,-3.973485
87716,Docetaxel,SKMEL30,-4.500033
87717,Doramapimod,SKMEL30,1.881869
87718,EHT-1864,SKMEL30,5.218459
87719,EPZ004777,SKMEL30,5.600576
87720,Elesclomol,SKMEL30,-2.797788
87721,Entinostat,SKMEL30,0.835817
87722,Entospletinib,SKMEL30,4.066053
87723,Epirubicin,SKMEL30,-1.538265
87724,Erlotinib,SKMEL30,3.591606
87725,Fulvestrant,SKMEL30,3.416046
87726,GDC0810,SKMEL30,5.214579
87727,GNE-317,SKMEL30,2.058075
87728,GSK1904529A,SKMEL30,4.171501
87729,GSK2606414,SKMEL30,5.718632
87730,GSK269962A,SKMEL30,3.287906
87731,GSK343,SKMEL30,3.781562
87732,GSK591,SKMEL30,2.396057
87733,GW441756,SKMEL30,4.098917
87734,Gefitinib,SKMEL30,3.234028
87735,Gemcitabine,SKMEL30,1.222266
87736,I-BET-762,SKMEL30,2.315758
87737,I-BRD9,SKMEL30,4.577854
87738,IOX2,SKMEL30,2.843624
87739,IWP-2,SKMEL30,2.498495
87740,Ibrutinib,SKMEL30,4.443068
87741,Irinotecan,SKMEL30,3.670222
87742,JNK Inhibitor VIII,SKMEL30,4.517733
87743,KRAS (G12C) Inhibitor-12,SKMEL30,4.510809
87744,KU-55933,SKMEL30,5.560691
87745,LCL161,SKMEL30,2.733599
87746,LJI308,SKMEL30,2.556315
87747,Lapatinib,SKMEL30,2.482896
87748,Leflunomide,SKMEL30,6.560476
87749,Lestaurtinib,SKMEL30,1.545923
87750,Luminespib,SKMEL30,-1.951768
87751,MG-132,SKMEL30,-1.649934
87752,MIRA-1,SKMEL30,5.885402
87753,MK-1775,SKMEL30,0.044167
87754,MK-2206,SKMEL30,2.478855
87755,MK-8776,SKMEL30,1.123838
87756,ML323,SKMEL30,6.345214
87757,Mirin,SKMEL30,4.262164
87758,Motesanib,SKMEL30,5.713633
87759,NU7441,SKMEL30,3.087161
87760,NVP-ADW742,SKMEL30,2.111842
87761,Nilotinib,SKMEL30,1.815886
87762,Niraparib,SKMEL30,3.583383
87763,Nutlin-3a (-),SKMEL30,5.089909
87764,OF-1,SKMEL30,5.855067
87765,OSI-027,SKMEL30,3.147964
87766,OTX015,SKMEL30,1.158423
87767,Olaparib,SKMEL30,5.352856
87768,Osimertinib,SKMEL30,2.325418
87769,Oxaliplatin,SKMEL30,3.37731
87770,P22077,SKMEL30,3.26216
87771,PCI-34051,SKMEL30,3.762623
87772,PD0325901,SKMEL30,-2.36039
87773,PD173074,SKMEL30,3.16659
87774,PF-4708671,SKMEL30,4.328206
87775,PFI-1,SKMEL30,3.242732
87776,PFI3,SKMEL30,6.120971
87777,PLX-4720,SKMEL30,3.971082
87778,PRIMA-1MET,SKMEL30,3.170917
87779,PRT062607,SKMEL30,2.290141
87780,Paclitaxel,SKMEL30,-4.002157
87781,Palbociclib,SKMEL30,2.933815
87782,Pevonedistat,SKMEL30,-0.161666
87783,Picolinici-acid,SKMEL30,6.083832
87784,Pictilisib,SKMEL30,2.166339
87785,Piperlongumine,SKMEL30,1.601001
87786,Pyridostatin,SKMEL30,3.929136
87787,RO-3306,SKMEL30,3.449188
87788,Rapamycin,SKMEL30,-1.243888
87789,Refametinib,SKMEL30,-1.298767
87790,Ribociclib,SKMEL30,4.601358
87791,Rucaparib,SKMEL30,4.510019
87792,Ruxolitinib,SKMEL30,5.667213
87793,SB216763,SKMEL30,5.704248
87794,SB505124,SKMEL30,5.673824
87795,SB590885,SKMEL30,2.136558
87796,SCH772984,SKMEL30,-1.340867
87797,SGC0946,SKMEL30,0.555871
87798,SN-38,SKMEL30,-1.426775
87799,Sapitinib,SKMEL30,5.139999
87800,Savolitinib,SKMEL30,3.820642
87801,Selumetinib,SKMEL30,-0.801615
87802,Sepantronium bromide,SKMEL30,-6.032954
87803,Serdemetan,SKMEL30,2.27512
87804,Sorafenib,SKMEL30,2.1959
87805,Staurosporine,SKMEL30,-1.7659
87806,Talazoparib,SKMEL30,3.302396
87807,Tamoxifen,SKMEL30,4.702892
87808,Tanespimycin,SKMEL30,0.250018
87809,Taselisib,SKMEL30,2.381016
87810,Telomerase Inhibitor IX,SKMEL30,1.176578
87811,Temozolomide,SKMEL30,6.78977
87812,Temsirolimus,SKMEL30,1.204547
