,drug,cell_line,IC50
123736,Elephantin,SISO,4.71118
123737,Entinostat,SISO,2.479662
123738,Entospletinib,SISO,5.347002
123739,Epirubicin,SISO,-2.636646
123740,Erlotinib,SISO,3.372387
123741,Fludarabine,SISO,5.147911
123742,Foretinib,SISO,1.360322
123743,Fulvestrant,SISO,3.572203
123744,GDC0810,SISO,4.564949
123745,GNE-317,SISO,0.801493
123746,GSK-LSD1,SISO,2.513031
123747,GSK1904529A,SISO,4.763439
123748,GSK2110183B,SISO,4.540593
123749,GSK2578215A,SISO,5.647744
123750,GSK2606414,SISO,4.001123
123751,GSK2801,SISO,5.543439
123752,GSK343,SISO,4.019375
123753,GSK591,SISO,5.632068
123754,GW441756,SISO,2.406518
123755,Gallibiscoquinazole,SISO,2.043343
123756,Gefitinib,SISO,4.025715
123757,Gemcitabine,SISO,-3.234627
123758,I-BET-762,SISO,4.687905
123759,I-BRD9,SISO,5.186851
123760,ICL-SIRT078,SISO,5.42989
123761,IWP-2,SISO,3.366618
123762,Ipatasertib,SISO,4.966811
123763,Irinotecan,SISO,2.625901
123764,JNK Inhibitor VIII,SISO,5.680303
123765,JQ1,SISO,3.216308
123766,KRAS (G12C) Inhibitor-12,SISO,4.408533
123767,KU-55933,SISO,4.757427
123768,L-Oxonoreleagnine,SISO,3.792581
123769,LCL161,SISO,5.578332
123770,LGK974,SISO,3.128641
123771,LMP744,SISO,0.237431
123772,LY2109761,SISO,5.573988
123773,Lapatinib,SISO,5.865573
123774,Leflunomide,SISO,4.906497
123775,Lenalidomide,SISO,5.402158
123776,Lestaurtinib,SISO,1.135942
123777,Linsitinib,SISO,4.449368
123778,Luminespib,SISO,0.503312
123779,MG-132,SISO,-1.101294
123780,MIM1,SISO,2.778565
123781,MIRA-1,SISO,6.125285
123782,MK-1775,SISO,0.668344
123783,MK-8776,SISO,5.026051
123784,ML323,SISO,3.589344
123785,MN-64,SISO,5.495787
123786,Methotrexate,SISO,-3.000734
123787,Mirin,SISO,5.021702
123788,Mitoxantrone,SISO,-0.959088
123789,Mycophenolic acid,SISO,2.311472
123790,N-acetyl cysteine,SISO,10.431983
123791,NU7441,SISO,4.50923
123792,NVP-ADW742,SISO,3.085937
123793,Navitoclax,SISO,4.506949
123794,Nelarabine,SISO,6.261742
123795,Nilotinib,SISO,4.763867
123796,Niraparib,SISO,5.532615
123797,Nutlin-3a (-),SISO,5.493748
123798,OF-1,SISO,3.003091
123799,OSI-027,SISO,4.144777
123800,OTX015,SISO,3.754159
123801,Obatoclax Mesylate,SISO,1.601778
123802,Olaparib,SISO,4.517102
123803,Osimertinib,SISO,3.261981
123804,Oxaliplatin,SISO,3.956273
123805,P22077,SISO,4.423753
123806,PCI-34051,SISO,5.424476
123807,PD0325901,SISO,3.173626
123808,PD173074,SISO,5.220315
123809,PFI-1,SISO,4.153153
123810,PLX-4720,SISO,4.819542
123811,POMHEX,SISO,3.67191
123812,PRT062607,SISO,4.9025
123813,Paclitaxel,SISO,-1.232876
123814,Palbociclib,SISO,5.403735
123815,Pevonedistat,SISO,-1.34079
123816,Picolinici-acid,SISO,4.895636
123817,Pictilisib,SISO,2.094814
123818,Podophyllotoxin bromide,SISO,-1.059234
123819,Pyridostatin,SISO,4.357673
123820,RO-3306,SISO,4.413986
123821,RVX-208,SISO,5.604629
123822,Rapamycin,SISO,-0.315161
123823,Refametinib,SISO,3.443098
123824,Remodelin,SISO,4.200716
123825,Ribociclib,SISO,4.383322
123826,Romidepsin,SISO,-5.392862
123827,Rucaparib,SISO,3.991211
123828,Ruxolitinib,SISO,5.624897
123829,SB216763,SISO,5.109014
123830,SB590885,SISO,4.957293
123831,SCH772984,SISO,5.248748
123832,SGC-CBP30,SISO,4.061284
123833,SGC0946,SISO,1.789108
123834,SN-38,SISO,-4.068434
123835,Sabutoclax,SISO,-0.850239
123836,Sapitinib,SISO,5.890883
123837,Savolitinib,SISO,2.618532
123838,Schweinfurthin A,SISO,2.793097
123839,Selumetinib,SISO,4.874592
123840,Serdemetan,SISO,3.612574
123841,Sinularin,SISO,3.469177
123842,Sorafenib,SISO,2.895863
123843,Staurosporine,SISO,-2.10003
123844,Talazoparib,SISO,2.9123
123845,Tamoxifen,SISO,4.180416
123846,Tanespimycin,SISO,0.611759
123847,Taselisib,SISO,3.668358
123848,Telomerase Inhibitor IX,SISO,1.168737
123849,Temozolomide,SISO,5.958148
123850,Temsirolimus,SISO,1.850526
123851,Teniposide,SISO,-0.836429
123852,Trametinib,SISO,2.805067
123853,UMI-77,SISO,4.931909
123854,UNC0379,SISO,3.969254
123855,UNC0638,SISO,5.054054
123856,Ulixertinib,SISO,3.314885
123857,Uprosertib,SISO,4.550171
123858,VE-822,SISO,4.682582
123859,VE821,SISO,5.340074
123860,VX-11e,SISO,4.035021
123861,Veliparib,SISO,5.692034
123862,Venetoclax,SISO,3.568085
123863,Vinblastine,SISO,-4.34024
123864,Vincristine,SISO,-3.069887
123865,Vinorelbine,SISO,-3.309925
123866,Vismodegib,SISO,5.155969
123867,Vorinostat,SISO,2.546748
123868,WEHI-539,SISO,5.11576
123869,WIKI4,SISO,3.27639
123870,WZ4003,SISO,5.204811
123871,Wee1 Inhibitor,SISO,2.422765
123872,Wnt-C59,SISO,3.455438
123873,YK-4-279,SISO,2.11017
123874,alpha-lipoic acid,SISO,6.99626
123875,glutathione,SISO,9.527505
123876,5-Fluorouracil,SKGT2,4.669611
123877,A-366,SKGT2,5.546098
123878,AGI-5198,SKGT2,5.149905
123879,AGI-6780,SKGT2,4.925408
123880,AGK2,SKGT2,2.84799
123881,AMG-319,SKGT2,4.939965
123882,AT13148,SKGT2,1.465649
123883,AZ6102,SKGT2,2.586518
123884,AZ960,SKGT2,2.046373
123885,AZD1208,SKGT2,5.032222
123886,AZD1332,SKGT2,4.203911
123887,AZD2014,SKGT2,2.007385
123888,AZD3759,SKGT2,0.3573
123889,AZD5153,SKGT2,2.775982
123890,AZD5363,SKGT2,2.461258
123891,AZD5438,SKGT2,2.066108
123892,AZD5582,SKGT2,-3.370864
123893,AZD5991,SKGT2,5.15536
123894,AZD6738,SKGT2,1.263971
123895,AZD8055,SKGT2,-0.862552
123896,AZD8186,SKGT2,2.979713
123897,Acetalax,SKGT2,5.75041
123898,Afatinib,SKGT2,-4.484424
123899,Afuresertib,SKGT2,1.403708
123900,Alisertib,SKGT2,3.508407
123901,Alpelisib,SKGT2,2.601652
123902,Avagacestat,SKGT2,5.50259
123903,Axitinib,SKGT2,1.181658
123904,BI-2536,SKGT2,-0.601182
123905,BMS-345541,SKGT2,3.267595
123906,BMS-536924,SKGT2,2.206098
123907,BMS-754807,SKGT2,5.179499
123908,Bleomycin,SKGT2,3.469511
123909,Bortezomib,SKGT2,-4.590044
123910,Bosutinib,SKGT2,3.001884
123911,Bromosporine,SKGT2,2.919538
123912,Buparlisib,SKGT2,0.535061
123913,CCT007093,SKGT2,5.2684
123914,CPI-637,SKGT2,5.275862
123915,CZC24832,SKGT2,4.803336
123916,Camptothecin,SKGT2,-0.41854
123917,Cediranib,SKGT2,2.080906
123918,Crizotinib,SKGT2,3.496397
123919,Cyclophosphamide,SKGT2,5.603821
123920,Cytarabine,SKGT2,2.040868
123921,Dabrafenib,SKGT2,4.174667
123922,Dacarbazine,SKGT2,5.668779
123923,Dactinomycin,SKGT2,-4.832346
123924,Dactolisib,SKGT2,-1.832287
123925,Dasatinib,SKGT2,0.080079
123926,Dihydrorotenone,SKGT2,0.121811
123927,Dinaciclib,SKGT2,-3.770291
123928,Docetaxel,SKGT2,-5.667672
123929,Doramapimod,SKGT2,5.577017
123930,EHT-1864,SKGT2,4.201948
123931,EPZ004777,SKGT2,4.42399
123932,EPZ5676,SKGT2,4.698564
123933,Elephantin,SKGT2,3.572618
123934,Entinostat,SKGT2,1.165619
123935,Entospletinib,SKGT2,3.617316
123936,Epirubicin,SKGT2,-2.152016
123937,Erlotinib,SKGT2,-0.676447
123938,Fludarabine,SKGT2,0.242803
123939,Foretinib,SKGT2,-0.266714
123940,Fulvestrant,SKGT2,4.476171
123941,GDC0810,SKGT2,4.588456
123942,GNE-317,SKGT2,-0.016158
123943,GSK-LSD1,SKGT2,2.614901
123944,GSK1904529A,SKGT2,4.763427
123945,GSK2110183B,SKGT2,3.096682
123946,GSK2578215A,SKGT2,5.319082
123947,GSK2606414,SKGT2,2.592303
123948,GSK2801,SKGT2,3.118955
123949,GSK343,SKGT2,4.456987
123950,GSK591,SKGT2,4.719212
123951,GW441756,SKGT2,2.407819
123952,Gallibiscoquinazole,SKGT2,2.367523
123953,Gefitinib,SKGT2,-0.525645
123954,Gemcitabine,SKGT2,1.624912
123955,I-BET-762,SKGT2,3.589644
123956,I-BRD9,SKGT2,4.388784
123957,ICL-SIRT078,SKGT2,4.985997
123958,IWP-2,SKGT2,3.249988
123959,Ipatasertib,SKGT2,2.868185
123960,Irinotecan,SKGT2,3.333055
123961,JNK Inhibitor VIII,SKGT2,5.63048
123962,JQ1,SKGT2,3.839714
123963,KRAS (G12C) Inhibitor-12,SKGT2,4.029535
123964,KU-55933,SKGT2,5.45013
123965,L-Oxonoreleagnine,SKGT2,3.211068
123966,LCL161,SKGT2,3.782164
123967,LGK974,SKGT2,3.743438
123968,LMP744,SKGT2,-0.379637
123969,LY2109761,SKGT2,5.61415
123970,Lapatinib,SKGT2,-0.631213
123971,Leflunomide,SKGT2,5.37458
123972,Lenalidomide,SKGT2,5.402386
123973,Lestaurtinib,SKGT2,2.250941
123974,Linsitinib,SKGT2,5.71858
123975,Luminespib,SKGT2,-3.772164
123976,MG-132,SKGT2,-0.9694
123977,MIM1,SKGT2,2.487464
123978,MIRA-1,SKGT2,5.772822
123979,MK-1775,SKGT2,-1.199829
123980,MK-8776,SKGT2,1.728209
123981,ML323,SKGT2,4.183389
123982,MN-64,SKGT2,5.361491
123983,Methotrexate,SKGT2,-2.845599
123984,Mirin,SKGT2,4.345989
123985,Mitoxantrone,SKGT2,0.992371
123986,Mycophenolic acid,SKGT2,3.290563
123987,N-acetyl cysteine,SKGT2,10.192296
123988,NU7441,SKGT2,3.417742
123989,NVP-ADW742,SKGT2,2.513496
123990,Navitoclax,SKGT2,-0.660315
123991,Nelarabine,SKGT2,3.590468
123992,Nilotinib,SKGT2,3.47277
123993,Niraparib,SKGT2,5.112617
123994,Nutlin-3a (-),SKGT2,6.151522
123995,OF-1,SKGT2,4.429658
123996,OSI-027,SKGT2,5.269321
123997,OTX015,SKGT2,2.448268
123998,Obatoclax Mesylate,SKGT2,1.25767
123999,Olaparib,SKGT2,4.087997
124000,Osimertinib,SKGT2,-3.069552
124001,Oxaliplatin,SKGT2,3.58131
124002,P22077,SKGT2,3.026475
124003,PCI-34051,SKGT2,4.809207
124004,PD0325901,SKGT2,2.787785
124005,PD173074,SKGT2,5.018252
124006,PFI-1,SKGT2,4.961818
124007,PLX-4720,SKGT2,3.822577
124008,POMHEX,SKGT2,1.656387
124009,PRT062607,SKGT2,2.385608
124010,Paclitaxel,SKGT2,-4.868682
124011,Palbociclib,SKGT2,3.669688
124012,Pevonedistat,SKGT2,2.393099
124013,Picolinici-acid,SKGT2,5.553976
124014,Pictilisib,SKGT2,0.753773
124015,Podophyllotoxin bromide,SKGT2,-0.817975
124016,Pyridostatin,SKGT2,3.461719
124017,RO-3306,SKGT2,3.495381
124018,RVX-208,SKGT2,5.055762
124019,Rapamycin,SKGT2,-2.518807
124020,Refametinib,SKGT2,3.834287
124021,Remodelin,SKGT2,4.737174
124022,Ribociclib,SKGT2,4.219997
124023,Romidepsin,SKGT2,-6.127377
124024,Rucaparib,SKGT2,3.840906
124025,Ruxolitinib,SKGT2,4.745527
124026,SB216763,SKGT2,5.337239
124027,SB590885,SKGT2,4.002951
124028,SCH772984,SKGT2,2.312252
124029,SGC-CBP30,SKGT2,4.703762
124030,SGC0946,SKGT2,1.82131
124031,SN-38,SKGT2,3.057798
124032,Sabutoclax,SKGT2,-0.60232
124033,Sapitinib,SKGT2,-1.51999
124034,Savolitinib,SKGT2,1.853124
124035,Schweinfurthin A,SKGT2,2.629632
124036,Selumetinib,SKGT2,4.503653
124037,Serdemetan,SKGT2,4.807314
124038,Sinularin,SKGT2,1.708047
124039,Sorafenib,SKGT2,2.603132
124040,Staurosporine,SKGT2,-1.722135
124041,Talazoparib,SKGT2,2.443868
124042,Tamoxifen,SKGT2,3.072102
124043,Tanespimycin,SKGT2,-0.226286
124044,Taselisib,SKGT2,-0.080026
124045,Telomerase Inhibitor IX,SKGT2,1.402252
124046,Temozolomide,SKGT2,6.788751
124047,Temsirolimus,SKGT2,2.887868
124048,Teniposide,SKGT2,0.424413
124049,Trametinib,SKGT2,-0.547004
124050,UMI-77,SKGT2,2.347668
124051,UNC0379,SKGT2,2.547927
124052,UNC0638,SKGT2,4.622023
124053,Ulixertinib,SKGT2,2.629925
124054,Uprosertib,SKGT2,2.895514
124055,VE-822,SKGT2,3.593194
124056,VE821,SKGT2,4.06353
124057,VX-11e,SKGT2,2.631102
124058,Veliparib,SKGT2,5.470971
124059,Venetoclax,SKGT2,3.461825
124060,Vinblastine,SKGT2,-5.080757
124061,Vincristine,SKGT2,-3.549628
124062,Vinorelbine,SKGT2,-5.055738
124063,Vismodegib,SKGT2,5.446607
124064,Vorinostat,SKGT2,1.124267
124065,WEHI-539,SKGT2,2.643883
124066,WIKI4,SKGT2,3.3372
124067,WZ4003,SKGT2,4.91617
124068,Wee1 Inhibitor,SKGT2,1.551081
124069,Wnt-C59,SKGT2,3.729821
124070,YK-4-279,SKGT2,0.48599
124071,alpha-lipoic acid,SKGT2,7.982417
124072,glutathione,SKGT2,8.858265
124073,5-Fluorouracil,SKGT4,6.844813
124074,A-366,SKGT4,5.813436
124075,AGI-5198,SKGT4,6.065558
124076,AGI-6780,SKGT4,5.87572
124077,AGK2,SKGT4,5.299947
124078,AMG-319,SKGT4,7.658786
124079,AT13148,SKGT4,4.809573
124080,AZ6102,SKGT4,5.748973
124081,AZ960,SKGT4,4.505865
124082,AZD1208,SKGT4,7.43811
124083,AZD1332,SKGT4,5.052329
124084,AZD2014,SKGT4,1.665529
124085,AZD3759,SKGT4,2.534991
124086,AZD5153,SKGT4,1.642479
124087,AZD5363,SKGT4,2.330834
124088,AZD5438,SKGT4,5.051951
124089,AZD5582,SKGT4,4.967578
124090,AZD5991,SKGT4,7.674996
124091,AZD6738,SKGT4,2.959198
124092,AZD8055,SKGT4,0.249216
124093,AZD8186,SKGT4,3.608841
124094,Acetalax,SKGT4,8.082485
124095,Afatinib,SKGT4,1.089589
124096,Afuresertib,SKGT4,1.94509
124097,Alisertib,SKGT4,4.12858
124098,Alpelisib,SKGT4,2.584387
124099,Avagacestat,SKGT4,6.555343
124100,Axitinib,SKGT4,7.014466
124101,BI-2536,SKGT4,3.435072
124102,BMS-345541,SKGT4,5.062329
124103,BMS-536924,SKGT4,3.247598
124104,BMS-754807,SKGT4,6.433279
124105,Bleomycin,SKGT4,3.547654
124106,Bortezomib,SKGT4,-3.742969
124107,Bosutinib,SKGT4,3.461081
124108,Bromosporine,SKGT4,3.71336
124109,Buparlisib,SKGT4,1.594563
124110,CCT007093,SKGT4,7.642073
124111,CPI-637,SKGT4,6.108858
124112,CZC24832,SKGT4,6.309011
124113,Camptothecin,SKGT4,2.436348
124114,Cediranib,SKGT4,3.307647
124115,Crizotinib,SKGT4,4.023347
124116,Cyclophosphamide,SKGT4,6.031128
124117,Cytarabine,SKGT4,4.832206
124118,Dabrafenib,SKGT4,7.608884
124119,Dacarbazine,SKGT4,6.450813
124120,Dactinomycin,SKGT4,-2.478559
124121,Dactolisib,SKGT4,-2.311752
124122,Daporinad,SKGT4,-4.31278
124123,Dasatinib,SKGT4,0.048444
124124,Dihydrorotenone,SKGT4,2.642465
124125,Dinaciclib,SKGT4,-0.39998
124126,Docetaxel,SKGT4,-1.755152
124127,Doramapimod,SKGT4,7.674169
124128,EHT-1864,SKGT4,5.689384
124129,EPZ004777,SKGT4,7.630528
124130,EPZ5676,SKGT4,8.140721
124131,Elephantin,SKGT4,7.505809
124132,Entinostat,SKGT4,4.671208
124133,Entospletinib,SKGT4,4.559111
124134,Epirubicin,SKGT4,1.624325
124135,Erlotinib,SKGT4,3.234375
124136,Fludarabine,SKGT4,6.616559
124137,Foretinib,SKGT4,4.949164
124138,Fulvestrant,SKGT4,5.165768
124139,GDC0810,SKGT4,5.577309
124140,GNE-317,SKGT4,-0.013724
124141,GSK-LSD1,SKGT4,2.554559
124142,GSK1904529A,SKGT4,6.570685
124143,GSK2110183B,SKGT4,3.860605
124144,GSK2578215A,SKGT4,7.327372
124145,GSK2606414,SKGT4,6.258038
124146,GSK2801,SKGT4,6.207247
124147,GSK343,SKGT4,4.433729
124148,GSK591,SKGT4,7.089308
124149,GW441756,SKGT4,5.805285
124150,Gallibiscoquinazole,SKGT4,4.382032
124151,Gefitinib,SKGT4,2.820756
124152,Gemcitabine,SKGT4,2.532572
124153,I-BET-762,SKGT4,4.226887
124154,I-BRD9,SKGT4,5.536927
124155,ICL-SIRT078,SKGT4,6.084987
124156,IWP-2,SKGT4,4.810572
124157,Ipatasertib,SKGT4,2.650118
124158,Irinotecan,SKGT4,6.401319
124159,JNK Inhibitor VIII,SKGT4,7.658136
124160,JQ1,SKGT4,3.63005
124161,KRAS (G12C) Inhibitor-12,SKGT4,4.215839
124162,KU-55933,SKGT4,7.63144
124163,L-Oxonoreleagnine,SKGT4,5.047452
124164,LCL161,SKGT4,6.419242
124165,LGK974,SKGT4,6.829832
124166,LMP744,SKGT4,2.480082
124167,LY2109761,SKGT4,7.099284
124168,Lapatinib,SKGT4,3.506974
124169,Leflunomide,SKGT4,6.178761
124170,Lenalidomide,SKGT4,7.563969
124171,Lestaurtinib,SKGT4,2.404819
124172,Linsitinib,SKGT4,6.199779
124173,Luminespib,SKGT4,-1.570667
124174,MG-132,SKGT4,-1.478231
124175,MIM1,SKGT4,7.316688
124176,MIRA-1,SKGT4,7.397263
124177,MK-1775,SKGT4,2.592403
124178,MK-8776,SKGT4,6.028796
124179,ML323,SKGT4,6.258138
124180,MN-64,SKGT4,6.884357
124181,Mirin,SKGT4,6.524076
124182,Mitoxantrone,SKGT4,4.0748
124183,Mycophenolic acid,SKGT4,3.797233
124184,N-acetyl cysteine,SKGT4,11.37221
124185,NU7441,SKGT4,4.413757
124186,NVP-ADW742,SKGT4,5.733146
124187,Navitoclax,SKGT4,4.908767
124188,Nelarabine,SKGT4,6.715975
124189,Nilotinib,SKGT4,6.051916
124190,Niraparib,SKGT4,7.024611
124191,Nutlin-3a (-),SKGT4,7.368491
124192,OF-1,SKGT4,6.38407
124193,OSI-027,SKGT4,2.308362
124194,OTX015,SKGT4,2.081735
124195,Obatoclax Mesylate,SKGT4,1.038701
124196,Olaparib,SKGT4,6.164471
124197,Osimertinib,SKGT4,1.863447
124198,Oxaliplatin,SKGT4,6.632092
124199,P22077,SKGT4,7.647462
124200,PCI-34051,SKGT4,6.307407
124201,PD0325901,SKGT4,-1.097628
124202,PD173074,SKGT4,4.114213
124203,PFI-1,SKGT4,5.484135
124204,PLX-4720,SKGT4,6.928902
124205,POMHEX,SKGT4,4.23879
124206,PRT062607,SKGT4,4.097856
124207,Paclitaxel,SKGT4,-0.70484
124208,Palbociclib,SKGT4,5.329891
124209,Pevonedistat,SKGT4,3.495035
124210,Picolinici-acid,SKGT4,6.697094
124211,Pictilisib,SKGT4,0.550581
124212,Podophyllotoxin bromide,SKGT4,0.008307
124213,Pyridostatin,SKGT4,4.529107
124214,RO-3306,SKGT4,7.178799
124215,RVX-208,SKGT4,5.076804
124216,Rapamycin,SKGT4,-1.952053
124217,Refametinib,SKGT4,1.845784
124218,Ribociclib,SKGT4,5.52852
124219,Romidepsin,SKGT4,-5.151128
124220,Rucaparib,SKGT4,5.905274
124221,Ruxolitinib,SKGT4,5.940644
124222,SB216763,SKGT4,7.658413
124223,SB590885,SKGT4,6.570603
124224,SCH772984,SKGT4,1.295683
124225,SGC-CBP30,SKGT4,6.423881
124226,SGC0946,SKGT4,3.569102
124227,SN-38,SKGT4,4.471018
124228,Sabutoclax,SKGT4,2.247991
124229,Sapitinib,SKGT4,2.323182
124230,Savolitinib,SKGT4,5.304715
124231,Schweinfurthin A,SKGT4,4.315977
124232,Selumetinib,SKGT4,1.692443
124233,Serdemetan,SKGT4,5.251611
124234,Sinularin,SKGT4,5.039143
124235,Sorafenib,SKGT4,5.293629
124236,Staurosporine,SKGT4,-2.098026
124237,Talazoparib,SKGT4,5.500203
124238,Tamoxifen,SKGT4,3.447634
124239,Tanespimycin,SKGT4,0.053641
124240,Taselisib,SKGT4,-0.324419
124241,Telomerase Inhibitor IX,SKGT4,0.952576
124242,Temozolomide,SKGT4,9.195128
124243,Temsirolimus,SKGT4,1.658894
124244,Teniposide,SKGT4,3.358093
124245,Trametinib,SKGT4,-1.934042
124246,UMI-77,SKGT4,2.515552
124247,UNC0379,SKGT4,4.423962
124248,UNC0638,SKGT4,6.686659
124249,Ulixertinib,SKGT4,2.630908
124250,Uprosertib,SKGT4,2.305497
124251,VE-822,SKGT4,4.595108
124252,VE821,SKGT4,7.085756
124253,VX-11e,SKGT4,3.386231
124254,Veliparib,SKGT4,7.408909
124255,Venetoclax,SKGT4,4.630233
124256,Vinblastine,SKGT4,-2.358665
124257,Vincristine,SKGT4,-0.871635
124258,Vinorelbine,SKGT4,-0.267954
124259,Vismodegib,SKGT4,7.430636
124260,Vorinostat,SKGT4,2.020773
124261,WEHI-539,SKGT4,7.257896
124262,WIKI4,SKGT4,6.004445
124263,WZ4003,SKGT4,5.778709
124264,Wee1 Inhibitor,SKGT4,3.174655
124265,Wnt-C59,SKGT4,6.664307
124266,YK-4-279,SKGT4,3.829835
124267,alpha-lipoic acid,SKGT4,9.683817
124268,glutathione,SKGT4,10.654203
124269,5-Fluorouracil,SKN,5.652361
124270,A-366,SKN,5.395928
124271,AGI-5198,SKN,5.624275
124272,AGI-6780,SKN,3.942002
124273,AGK2,SKN,4.040313
124274,AMG-319,SKN,5.318631
124275,AT13148,SKN,3.762143
124276,AZ6102,SKN,3.337569
124277,AZ960,SKN,1.434993
124278,AZD1208,SKN,6.249254
124279,AZD1332,SKN,2.181766
124280,AZD2014,SKN,0.82919
124281,AZD3759,SKN,3.915679
124282,AZD5153,SKN,0.640959
124283,AZD5363,SKN,2.162661
124284,AZD5438,SKN,4.358785
124285,AZD5582,SKN,2.111138
124286,AZD5991,SKN,5.498765
124287,AZD6738,SKN,4.47931
124288,AZD8055,SKN,-0.683661
124289,AZD8186,SKN,2.80803
124290,Acetalax,SKN,7.044261
124291,Afatinib,SKN,2.690477
124292,Afuresertib,SKN,2.351008
124293,Alisertib,SKN,2.267286
124294,Alpelisib,SKN,4.798318
124295,Avagacestat,SKN,6.440405
124296,Axitinib,SKN,3.937879
124297,BI-2536,SKN,-0.252281
124298,BMS-345541,SKN,2.69832
124299,BMS-536924,SKN,2.799979
124300,BMS-754807,SKN,3.41268
124301,Bleomycin,SKN,3.732166
124302,Bortezomib,SKN,-4.627102
124303,Bosutinib,SKN,3.366885
124304,Bromosporine,SKN,0.966173
124305,Buparlisib,SKN,1.595807
124306,CCT007093,SKN,6.079701
124307,CPI-637,SKN,4.495204
124308,CZC24832,SKN,5.358926
124309,Camptothecin,SKN,-1.323962
124310,Cediranib,SKN,1.949629
124311,Crizotinib,SKN,3.684292
124312,Cyclophosphamide,SKN,5.807986
124313,Cytarabine,SKN,3.429744
124314,Dabrafenib,SKN,5.940964
124315,Dacarbazine,SKN,6.743163
124316,Dactinomycin,SKN,-3.210241
124317,Dactolisib,SKN,-2.39914
124318,Daporinad,SKN,-3.342771
124319,Dasatinib,SKN,-1.570692
124320,Dihydrorotenone,SKN,2.437125
124321,Dinaciclib,SKN,-1.906119
124322,Docetaxel,SKN,-1.28099
124323,Doramapimod,SKN,6.33885
124324,EHT-1864,SKN,4.504517
124325,EPZ004777,SKN,5.356945
124326,EPZ5676,SKN,6.293843
124327,Elephantin,SKN,2.984499
124328,Entinostat,SKN,3.470429
124329,Entospletinib,SKN,2.519941
124330,Epirubicin,SKN,-0.245973
124331,Erlotinib,SKN,5.045416
124332,Fludarabine,SKN,7.058977
124333,Foretinib,SKN,0.490762
124334,Fulvestrant,SKN,4.992336
124335,GDC0810,SKN,6.284406
124336,GNE-317,SKN,0.65577
124337,GSK-LSD1,SKN,0.043873
124338,GSK1904529A,SKN,5.542046
124339,GSK2110183B,SKN,4.039295
124340,GSK2578215A,SKN,5.002003
124341,GSK2606414,SKN,3.320878
124342,GSK2801,SKN,3.686138
124343,GSK343,SKN,4.797903
124344,GSK591,SKN,6.059016
124345,GW441756,SKN,4.42913
124346,Gallibiscoquinazole,SKN,3.881741
124347,Gefitinib,SKN,4.289207
124348,Gemcitabine,SKN,1.467812
124349,I-BET-762,SKN,2.920387
124350,I-BRD9,SKN,5.006956
124351,ICL-SIRT078,SKN,5.586004
124352,IWP-2,SKN,2.514059
124353,Ipatasertib,SKN,3.373043
124354,Irinotecan,SKN,4.346524
124355,JNK Inhibitor VIII,SKN,4.494834
124356,JQ1,SKN,2.086822
124357,KRAS (G12C) Inhibitor-12,SKN,4.619088
124358,KU-55933,SKN,3.739398
124359,L-Oxonoreleagnine,SKN,4.776496
124360,LCL161,SKN,4.73117
124361,LGK974,SKN,5.287518
124362,LMP744,SKN,0.054134
124363,LY2109761,SKN,5.456021
124364,Lapatinib,SKN,4.488665
124365,Leflunomide,SKN,5.421278
124366,Lenalidomide,SKN,6.111892
124367,Lestaurtinib,SKN,0.052498
124368,Linsitinib,SKN,5.528875
124369,Luminespib,SKN,-1.775921
124370,MG-132,SKN,-1.5149
124371,MIM1,SKN,4.747991
124372,MIRA-1,SKN,5.684132
124373,MK-1775,SKN,1.632685
124374,MK-8776,SKN,4.88755
124375,ML323,SKN,5.476189
124376,MN-64,SKN,5.873977
124377,Methotrexate,SKN,3.606422
124378,Mirin,SKN,4.234725
124379,Mitoxantrone,SKN,3.229758
124380,Mycophenolic acid,SKN,2.101513
124381,N-acetyl cysteine,SKN,9.930831
124382,NU7441,SKN,2.7543
124383,NVP-ADW742,SKN,4.832551
124384,Navitoclax,SKN,2.659955
124385,Nelarabine,SKN,6.81917
124386,Nilotinib,SKN,3.515462
124387,Niraparib,SKN,3.30235
124388,Nutlin-3a (-),SKN,5.742914
124389,OF-1,SKN,5.229193
124390,OSI-027,SKN,2.280838
124391,OTX015,SKN,2.438013
124392,Obatoclax Mesylate,SKN,-0.000692
124393,Olaparib,SKN,6.036822
124394,Osimertinib,SKN,4.055046
124395,Oxaliplatin,SKN,6.254993
124396,P22077,SKN,5.974772
124397,PCI-34051,SKN,5.423213
124398,PD0325901,SKN,2.743006
124399,PD173074,SKN,4.805934
124400,PFI-1,SKN,3.113138
124401,PLX-4720,SKN,3.927836
124402,POMHEX,SKN,2.393905
124403,PRT062607,SKN,3.510792
124404,Paclitaxel,SKN,-0.478478
124405,Palbociclib,SKN,3.571242
124406,Pevonedistat,SKN,2.206841
124407,Picolinici-acid,SKN,4.308508
124408,Pictilisib,SKN,1.299056
124409,Podophyllotoxin bromide,SKN,-0.269795
124410,Pyridostatin,SKN,2.626871
124411,RO-3306,SKN,4.562403
124412,RVX-208,SKN,4.414485
124413,Rapamycin,SKN,-2.289154
124414,Refametinib,SKN,3.516199
124415,Ribociclib,SKN,4.974414
124416,Romidepsin,SKN,-5.534229
124417,Rucaparib,SKN,5.228077
124418,Ruxolitinib,SKN,5.646781
124419,SB216763,SKN,4.587916
124420,SB590885,SKN,5.644683
124421,SCH772984,SKN,4.579091
124422,SGC-CBP30,SKN,3.62954
124423,SGC0946,SKN,1.862433
124424,SN-38,SKN,3.706155
