,drug,cell_line,IC50
94681,Cediranib,HCC1954,2.882022
94682,Cisplatin,HCC1954,5.090243
94683,Crizotinib,HCC1954,3.625105
94684,Cyclophosphamide,HCC1954,5.217039
94685,Cytarabine,HCC1954,4.078851
94686,Dabrafenib,HCC1954,6.083803
94687,Dacarbazine,HCC1954,5.919781
94688,Dactinomycin,HCC1954,-3.163942
94689,Dactolisib,HCC1954,-0.546181
94690,Dasatinib,HCC1954,3.13938
94691,Dihydrorotenone,HCC1954,-4.522321
94692,Dinaciclib,HCC1954,-4.38149
94693,Docetaxel,HCC1954,-4.455467
94694,Doramapimod,HCC1954,4.741976
94695,EPZ004777,HCC1954,5.256388
94696,EPZ5676,HCC1954,5.858053
94697,Elephantin,HCC1954,3.141816
94698,Entinostat,HCC1954,1.994134
94699,Entospletinib,HCC1954,3.141458
94700,Epirubicin,HCC1954,1.088717
94701,Erlotinib,HCC1954,2.491506
94702,Fludarabine,HCC1954,1.467142
94703,Foretinib,HCC1954,1.856893
94704,GDC0810,HCC1954,4.896475
94705,GNE-317,HCC1954,0.111469
94706,GSK-LSD1,HCC1954,1.402937
94707,GSK1904529A,HCC1954,4.265309
94708,GSK2110183B,HCC1954,0.294553
94709,GSK2578215A,HCC1954,5.051619
94710,GSK2606414,HCC1954,2.084613
94711,GSK269962A,HCC1954,2.779002
94712,GSK2830371,HCC1954,5.000442
94713,GSK343,HCC1954,3.439422
94714,GSK591,HCC1954,4.069106
94715,GW441756,HCC1954,3.150993
94716,Gallibiscoquinazole,HCC1954,-0.008891
94717,Gefitinib,HCC1954,3.480012
94718,Gemcitabine,HCC1954,5.128743
94719,I-BET-762,HCC1954,3.998384
94720,I-BRD9,HCC1954,5.697171
94721,IWP-2,HCC1954,3.066781
94722,Ibrutinib,HCC1954,2.092209
94723,Ipatasertib,HCC1954,2.404069
94724,Irinotecan,HCC1954,5.382177
94725,JNK Inhibitor VIII,HCC1954,4.411794
94726,JQ1,HCC1954,5.266425
94727,KRAS (G12C) Inhibitor-12,HCC1954,3.352798
94728,L-Oxonoreleagnine,HCC1954,3.120914
94729,LCL161,HCC1954,5.34101
94730,LGK974,HCC1954,2.656794
94731,LJI308,HCC1954,5.300768
94732,LMP744,HCC1954,-0.209718
94733,LY2109761,HCC1954,5.363585
94734,Lapatinib,HCC1954,1.747664
94735,Leflunomide,HCC1954,5.012315
94736,Lenalidomide,HCC1954,5.363509
94737,Lestaurtinib,HCC1954,3.684045
94738,Linsitinib,HCC1954,4.554555
94739,Luminespib,HCC1954,-0.318919
94740,MIRA-1,HCC1954,5.532419
94741,MK-1775,HCC1954,1.618194
94742,MK-2206,HCC1954,2.197363
94743,MK-8776,HCC1954,4.602899
94744,ML323,HCC1954,2.71284
94745,MN-64,HCC1954,3.539856
94746,Methotrexate,HCC1954,-2.16093
94747,Mirin,HCC1954,4.803522
94748,Mitoxantrone,HCC1954,1.18453
94749,Motesanib,HCC1954,5.378024
94750,Mycophenolic acid,HCC1954,2.681573
94751,N-acetyl cysteine,HCC1954,9.991678
94752,NU7441,HCC1954,3.498519
94753,NVP-ADW742,HCC1954,3.50549
94754,Navitoclax,HCC1954,3.654613
94755,Nelarabine,HCC1954,5.109024
94756,Nilotinib,HCC1954,3.083647
94757,Niraparib,HCC1954,5.339918
94758,Nutlin-3a (-),HCC1954,5.166697
94759,OF-1,HCC1954,0.866538
94760,OSI-027,HCC1954,2.137266
94761,OTX015,HCC1954,5.377641
94762,Obatoclax Mesylate,HCC1954,2.236186
94763,Olaparib,HCC1954,4.018724
94764,Osimertinib,HCC1954,1.138786
94765,Oxaliplatin,HCC1954,5.885671
94766,P22077,HCC1954,4.829118
94767,PCI-34051,HCC1954,5.134
94768,PD0325901,HCC1954,2.147711
94769,PD173074,HCC1954,4.704166
94770,PF-4708671,HCC1954,3.103186
94771,PFI3,HCC1954,5.377757
94772,PLX-4720,HCC1954,3.831122
94773,POMHEX,HCC1954,2.401473
94774,PRIMA-1MET,HCC1954,6.472646
94775,PRT062607,HCC1954,5.095728
94776,Paclitaxel,HCC1954,-3.171301
94777,Palbociclib,HCC1954,5.067826
94778,Pevonedistat,HCC1954,-2.107844
94779,Picolinici-acid,HCC1954,5.270396
94780,Pictilisib,HCC1954,0.820936
94781,Podophyllotoxin bromide,HCC1954,-2.210684
94782,Pyridostatin,HCC1954,4.294007
94783,RO-3306,HCC1954,4.015049
94784,RVX-208,HCC1954,5.302437
94785,Rapamycin,HCC1954,-2.927378
94786,Refametinib,HCC1954,2.681348
94787,Remodelin,HCC1954,3.163732
94788,Ribociclib,HCC1954,4.414034
94789,Romidepsin,HCC1954,-5.814254
94790,Rucaparib,HCC1954,3.803934
94791,Ruxolitinib,HCC1954,4.831156
94792,SB216763,HCC1954,5.258969
94793,SB590885,HCC1954,3.695504
94794,SCH772984,HCC1954,3.267912
94795,SGC-CBP30,HCC1954,4.668245
94796,SGC0946,HCC1954,2.010031
94797,SN-38,HCC1954,3.419256
94798,Sabutoclax,HCC1954,-1.568083
94799,Sapitinib,HCC1954,2.528649
94800,Savolitinib,HCC1954,1.690277
94801,Schweinfurthin A,HCC1954,-2.380377
94802,Selumetinib,HCC1954,4.005295
94803,Sepantronium bromide,HCC1954,-3.927675
94804,Serdemetan,HCC1954,3.99646
94805,Staurosporine,HCC1954,-1.893551
94806,Talazoparib,HCC1954,4.470706
94807,Tamoxifen,HCC1954,3.436966
94808,Tanespimycin,HCC1954,-0.256821
94809,Taselisib,HCC1954,-1.266485
94810,Temozolomide,HCC1954,7.20916
94811,Temsirolimus,HCC1954,1.787712
94812,Teniposide,HCC1954,-1.417082
94813,Topotecan,HCC1954,-1.500369
94814,Tozasertib,HCC1954,4.158295
94815,Trametinib,HCC1954,0.952721
94816,UMI-77,HCC1954,3.842172
94817,UNC0379,HCC1954,4.419227
94818,UNC0638,HCC1954,4.070263
94819,Ulixertinib,HCC1954,3.308863
94820,Uprosertib,HCC1954,1.595186
94821,VE-822,HCC1954,4.219026
94822,VE821,HCC1954,5.019182
94823,VX-11e,HCC1954,2.517196
94824,Veliparib,HCC1954,5.004288
94825,Venetoclax,HCC1954,2.020592
94826,Vinblastine,HCC1954,-3.054632
94827,Vincristine,HCC1954,-4.014462
94828,Vismodegib,HCC1954,5.215882
94829,Vorinostat,HCC1954,3.087117
94830,WEHI-539,HCC1954,2.622033
94831,WIKI4,HCC1954,2.946808
94832,WZ4003,HCC1954,5.378024
94833,Wee1 Inhibitor,HCC1954,2.646591
94834,Wnt-C59,HCC1954,1.906931
94835,XAV939,HCC1954,5.277872
94836,YK-4-279,HCC1954,2.434218
94837,ZM447439,HCC1954,2.630612
94838,Zoledronate,HCC1954,3.691917
94839,alpha-lipoic acid,HCC1954,7.801072
94840,glutathione,HCC1954,8.94913
94841,5-azacytidine,NCIH358,3.280993
94842,A-366,NCIH358,5.669259
94843,ABT737,NCIH358,3.083135
94844,AGI-5198,NCIH358,6.002487
94845,AGI-6780,NCIH358,5.441552
94846,AGK2,NCIH358,3.015095
94847,AMG-319,NCIH358,5.118653
94848,AT13148,NCIH358,6.015195
94849,AZ6102,NCIH358,3.723818
94850,AZ960,NCIH358,1.486348
94851,AZD1208,NCIH358,6.331628
94852,AZD1332,NCIH358,4.192823
94853,AZD2014,NCIH358,3.12222
94854,AZD3759,NCIH358,2.454712
94855,AZD4547,NCIH358,5.086736
94856,AZD5153,NCIH358,2.642525
94857,AZD5438,NCIH358,2.178405
94858,AZD5991,NCIH358,6.615292
94859,AZD7762,NCIH358,-0.20651
94860,Acetalax,NCIH358,5.538616
94861,Afatinib,NCIH358,-0.549402
94862,Afuresertib,NCIH358,2.807694
94863,Alisertib,NCIH358,2.49282
94864,Alpelisib,NCIH358,3.552313
94865,Avagacestat,NCIH358,5.702911
94866,Axitinib,NCIH358,3.934918
94867,BI-2536,NCIH358,0.844705
94868,BIBR-1532,NCIH358,6.371919
94869,BMS-345541,NCIH358,3.445658
94870,BMS-536924,NCIH358,1.530215
94871,BMS-754807,NCIH358,0.916034
94872,Bleomycin,NCIH358,4.956243
94873,Bleomycin (50 uM),NCIH358,5.643871
94874,Bosutinib,NCIH358,2.419412
94875,Bromosporine,NCIH358,3.896809
94876,Buparlisib,NCIH358,1.812772
94877,CCT007093,NCIH358,5.975817
94878,CPI-637,NCIH358,5.096651
94879,CZC24832,NCIH358,6.6378
94880,Camptothecin,NCIH358,-0.866292
94881,Carmustine,NCIH358,6.993847
94882,Cediranib,NCIH358,2.246069
94883,Cisplatin,NCIH358,4.248017
94884,Crizotinib,NCIH358,2.438833
94885,Cyclophosphamide,NCIH358,5.252823
94886,Cytarabine,NCIH358,3.262243
94887,Dabrafenib,NCIH358,5.18207
94888,Dacarbazine,NCIH358,6.597792
94889,Dactinomycin,NCIH358,-3.405165
94890,Dactolisib,NCIH358,-1.712178
94891,Dasatinib,NCIH358,1.880769
94892,Dihydrorotenone,NCIH358,2.896505
94893,Dinaciclib,NCIH358,-2.378782
94894,Docetaxel,NCIH358,-3.679101
94895,Doramapimod,NCIH358,5.655671
94896,EPZ004777,NCIH358,6.106925
94897,EPZ5676,NCIH358,6.925145
94898,Elephantin,NCIH358,4.175516
94899,Entinostat,NCIH358,3.111313
94900,Entospletinib,NCIH358,3.309529
94901,Epirubicin,NCIH358,-1.310097
94902,Erlotinib,NCIH358,2.110681
94903,Fludarabine,NCIH358,5.705425
94904,Foretinib,NCIH358,2.297708
94905,GDC0810,NCIH358,6.320913
94906,GNE-317,NCIH358,1.504616
94907,GSK-LSD1,NCIH358,3.481439
94908,GSK1904529A,NCIH358,5.523558
94909,GSK2110183B,NCIH358,4.359782
94910,GSK2578215A,NCIH358,5.834246
94911,GSK2606414,NCIH358,4.619812
94912,GSK2830371,NCIH358,6.672821
94913,GSK343,NCIH358,5.036371
94914,GSK591,NCIH358,5.709896
94915,GW441756,NCIH358,4.334858
94916,Gallibiscoquinazole,NCIH358,3.802366
94917,Gefitinib,NCIH358,2.946892
94918,Gemcitabine,NCIH358,0.829825
94919,I-BET-762,NCIH358,4.031357
94920,I-BRD9,NCIH358,4.690992
94921,IWP-2,NCIH358,4.017269
94922,Ibrutinib,NCIH358,3.186695
94923,Ipatasertib,NCIH358,3.571233
94924,Irinotecan,NCIH358,4.235535
94925,JNK Inhibitor VIII,NCIH358,6.469679
94926,JQ1,NCIH358,2.26873
94927,KRAS (G12C) Inhibitor-12,NCIH358,5.77439
94928,L-Oxonoreleagnine,NCIH358,4.2727
94929,LCL161,NCIH358,5.899323
94930,LGK974,NCIH358,6.182288
94931,LJI308,NCIH358,6.148609
94932,LMP744,NCIH358,0.092687
94933,LY2109761,NCIH358,6.61164
94934,Lapatinib,NCIH358,1.511094
94935,Leflunomide,NCIH358,6.160326
94936,Lenalidomide,NCIH358,6.281539
94937,Lestaurtinib,NCIH358,0.985075
94938,Linsitinib,NCIH358,3.017819
94939,Luminespib,NCIH358,-1.284124
94940,MIRA-1,NCIH358,6.491277
94941,MK-1775,NCIH358,0.792299
94942,MK-2206,NCIH358,4.175269
94943,MK-8776,NCIH358,5.64338
94944,ML323,NCIH358,5.579014
94945,MN-64,NCIH358,5.647523
94946,Methotrexate,NCIH358,0.123159
94947,Mirin,NCIH358,5.920799
94948,Mitoxantrone,NCIH358,2.740393
94949,Motesanib,NCIH358,6.672821
94950,Mycophenolic acid,NCIH358,3.973831
94951,N-acetyl cysteine,NCIH358,10.467572
94952,NU7441,NCIH358,3.540547
94953,NVP-ADW742,NCIH358,3.141955
94954,Navitoclax,NCIH358,3.749726
94955,Nelarabine,NCIH358,6.334368
94956,Nilotinib,NCIH358,5.200683
94957,Niraparib,NCIH358,5.412677
94958,Nutlin-3a (-),NCIH358,6.234662
94959,OF-1,NCIH358,6.28296
94960,OSI-027,NCIH358,1.931613
94961,OTX015,NCIH358,3.143736
94962,Obatoclax Mesylate,NCIH358,2.016035
94963,Olaparib,NCIH358,5.333808
94964,Osimertinib,NCIH358,0.645078
94965,Oxaliplatin,NCIH358,5.81046
94966,P22077,NCIH358,6.654222
94967,PCI-34051,NCIH358,4.590276
94968,PD0325901,NCIH358,-0.519518
94969,PD173074,NCIH358,4.020965
94970,PFI3,NCIH358,5.982485
94971,PLX-4720,NCIH358,4.116056
94972,POMHEX,NCIH358,0.914219
94973,PRIMA-1MET,NCIH358,7.342509
94974,PRT062607,NCIH358,3.015666
94975,Paclitaxel,NCIH358,-2.595875
94976,Palbociclib,NCIH358,3.090409
94977,Pevonedistat,NCIH358,1.552764
94978,Picolinici-acid,NCIH358,6.354206
94979,Pictilisib,NCIH358,0.982089
94980,Podophyllotoxin bromide,NCIH358,0.081917
94981,Pyridostatin,NCIH358,3.800371
94982,RO-3306,NCIH358,4.69376
94983,RVX-208,NCIH358,5.612378
94984,Rapamycin,NCIH358,-0.773069
94985,Refametinib,NCIH358,0.196007
94986,Ribociclib,NCIH358,4.628603
94987,Romidepsin,NCIH358,-5.131464
94988,Rucaparib,NCIH358,4.452231
94989,Ruxolitinib,NCIH358,5.089108
94990,SB216763,NCIH358,6.049245
94991,SB590885,NCIH358,5.579717
94992,SCH772984,NCIH358,1.153478
94993,SGC-CBP30,NCIH358,5.660902
94994,SGC0946,NCIH358,2.206978
94995,SN-38,NCIH358,-0.238446
94996,Sabutoclax,NCIH358,1.60903
94997,Sapitinib,NCIH358,0.945102
94998,Savolitinib,NCIH358,4.312339
94999,Schweinfurthin A,NCIH358,4.333145
95000,Selumetinib,NCIH358,2.115941
95001,Sepantronium bromide,NCIH358,-6.11764
95002,Serdemetan,NCIH358,3.31985
95003,Staurosporine,NCIH358,-4.038472
95004,TW 37,NCIH358,1.526854
95005,Talazoparib,NCIH358,5.016578
95006,Tamoxifen,NCIH358,5.148447
95007,Tanespimycin,NCIH358,-2.01274
95008,Taselisib,NCIH358,0.937052
95009,Temozolomide,NCIH358,7.785255
95010,Temsirolimus,NCIH358,0.823664
95011,Teniposide,NCIH358,1.112657
95012,Topotecan,NCIH358,1.564658
95013,Trametinib,NCIH358,-2.204263
95014,UMI-77,NCIH358,2.290794
95015,UNC0379,NCIH358,2.939535
95016,UNC0638,NCIH358,4.606661
95017,Ulixertinib,NCIH358,2.040124
95018,Uprosertib,NCIH358,3.42395
95019,VE-822,NCIH358,5.143089
95020,VE821,NCIH358,4.379594
95021,VX-11e,NCIH358,2.502111
95022,Veliparib,NCIH358,6.042439
95023,Venetoclax,NCIH358,3.737172
95024,Vinblastine,NCIH358,-3.080377
95025,Vincristine,NCIH358,-0.368482
95026,Vismodegib,NCIH358,6.379983
95027,Vorinostat,NCIH358,2.272871
95028,WEHI-539,NCIH358,5.105337
95029,WIKI4,NCIH358,5.359569
95030,WZ4003,NCIH358,4.023697
95031,Wee1 Inhibitor,NCIH358,3.293131
95032,Wnt-C59,NCIH358,5.385161
95033,XAV939,NCIH358,5.273547
95034,YK-4-279,NCIH358,2.166583
95035,ZM447439,NCIH358,2.647903
95036,Zoledronate,NCIH358,5.063383
95037,alpha-lipoic acid,NCIH358,8.948326
95038,glutathione,NCIH358,8.885448
95039,5-azacytidine,HOP62,3.425075
95040,A-366,HOP62,5.033194
95041,ABT737,HOP62,4.485367
95042,AGI-5198,HOP62,5.489796
95043,AGI-6780,HOP62,5.309289
95044,AGK2,HOP62,3.740226
95045,AMG-319,HOP62,6.166583
95046,AT13148,HOP62,3.594298
95047,AZ6102,HOP62,3.135708
95048,AZ960,HOP62,2.032482
95049,AZD1208,HOP62,5.996908
95050,AZD1332,HOP62,3.392109
95051,AZD2014,HOP62,3.296877
95052,AZD3759,HOP62,4.068757
95053,AZD4547,HOP62,3.962421
95054,AZD5153,HOP62,2.178923
95055,AZD5438,HOP62,2.216874
95056,AZD5991,HOP62,6.526008
95057,AZD7762,HOP62,0.193912
95058,Acetalax,HOP62,6.321683
95059,Afatinib,HOP62,3.660201
95060,Afuresertib,HOP62,4.047588
95061,Alisertib,HOP62,1.52333
95062,Alpelisib,HOP62,6.058019
95063,Avagacestat,HOP62,6.07033
95064,Axitinib,HOP62,4.280523
95065,BI-2536,HOP62,3.348536
95066,BIBR-1532,HOP62,6.261228
95067,BMS-345541,HOP62,3.779086
95068,BMS-536924,HOP62,2.16213
95069,BMS-754807,HOP62,3.889016
95070,Bleomycin,HOP62,1.695604
95071,Bleomycin (50 uM),HOP62,3.151979
95072,Bosutinib,HOP62,3.323744
95073,Bromosporine,HOP62,4.139373
95074,Buparlisib,HOP62,1.197436
95075,CCT007093,HOP62,6.386884
95076,CPI-637,HOP62,5.975965
95077,CZC24832,HOP62,6.040125
95078,Camptothecin,HOP62,-2.559423
95079,Carmustine,HOP62,7.04973
95080,Cediranib,HOP62,2.83436
95081,Cisplatin,HOP62,4.202342
95082,Crizotinib,HOP62,3.644827
95083,Cyclophosphamide,HOP62,6.242579
95084,Cytarabine,HOP62,0.777832
95085,Dabrafenib,HOP62,5.976182
95086,Dacarbazine,HOP62,7.219155
95087,Dactinomycin,HOP62,-3.077945
95088,Dactolisib,HOP62,-1.443548
95089,Dasatinib,HOP62,-0.472576
95090,Dihydrorotenone,HOP62,3.109936
95091,Dinaciclib,HOP62,-1.56973
95092,Docetaxel,HOP62,-1.077624
95093,Doramapimod,HOP62,5.960261
95094,EPZ004777,HOP62,6.515528
95095,EPZ5676,HOP62,6.736443
95096,Elephantin,HOP62,6.763906
95097,Entinostat,HOP62,3.123925
95098,Entospletinib,HOP62,5.593778
95099,Epirubicin,HOP62,-1.018059
95100,Erlotinib,HOP62,3.061741
95101,Fludarabine,HOP62,4.836325
95102,Foretinib,HOP62,3.029829
95103,GDC0810,HOP62,5.964158
95104,GNE-317,HOP62,0.632064
95105,GSK-LSD1,HOP62,3.380331
95106,GSK1904529A,HOP62,5.4571
95107,GSK2110183B,HOP62,3.85352
95108,GSK2578215A,HOP62,6.416337
95109,GSK2606414,HOP62,5.276816
95110,GSK2830371,HOP62,6.421462
95111,GSK343,HOP62,4.623698
95112,GSK591,HOP62,5.236732
95113,GW441756,HOP62,2.865802
95114,Gallibiscoquinazole,HOP62,4.175623
95115,Gefitinib,HOP62,4.780277
95116,Gemcitabine,HOP62,-1.006349
95117,I-BET-762,HOP62,5.499781
95118,I-BRD9,HOP62,6.137215
95119,IWP-2,HOP62,3.637382
95120,Ibrutinib,HOP62,5.288459
95121,Ipatasertib,HOP62,5.392702
95122,Irinotecan,HOP62,2.680121
95123,JNK Inhibitor VIII,HOP62,5.319621
95124,JQ1,HOP62,2.544256
95125,KRAS (G12C) Inhibitor-12,HOP62,4.723847
95126,L-Oxonoreleagnine,HOP62,5.010004
95127,LCL161,HOP62,6.526008
95128,LGK974,HOP62,5.005446
95129,LJI308,HOP62,5.296122
95130,LMP744,HOP62,-1.663274
95131,LY2109761,HOP62,4.510561
95132,Lapatinib,HOP62,4.496445
95133,Leflunomide,HOP62,6.67974
95134,Lenalidomide,HOP62,6.168032
95135,Lestaurtinib,HOP62,0.097923
95136,Linsitinib,HOP62,6.162545
95137,Luminespib,HOP62,-1.456982
95138,MIRA-1,HOP62,6.485348
95139,MK-1775,HOP62,2.025404
95140,MK-2206,HOP62,5.578057
95141,MK-8776,HOP62,4.801176
95142,ML323,HOP62,6.35615
95143,MN-64,HOP62,4.693047
95144,Methotrexate,HOP62,-3.468439
95145,Mirin,HOP62,5.399302
95146,Mitoxantrone,HOP62,-0.196057
95147,Motesanib,HOP62,6.4483
95148,Mycophenolic acid,HOP62,2.966642
95149,N-acetyl cysteine,HOP62,9.519585
95150,NU7441,HOP62,5.206571
95151,NVP-ADW742,HOP62,3.300887
95152,Navitoclax,HOP62,5.432994
95153,Nelarabine,HOP62,7.089005
95154,Nilotinib,HOP62,5.320542
95155,Niraparib,HOP62,5.681933
95156,Nutlin-3a (-),HOP62,6.857538
95157,OF-1,HOP62,3.557473
95158,OSI-027,HOP62,5.007207
95159,OTX015,HOP62,3.076877
95160,Obatoclax Mesylate,HOP62,-0.106722
95161,Olaparib,HOP62,4.541175
95162,Osimertinib,HOP62,2.74368
95163,Oxaliplatin,HOP62,5.075853
95164,P22077,HOP62,5.963719
95165,PCI-34051,HOP62,5.399202
95166,PD0325901,HOP62,0.450938
95167,PD173074,HOP62,6.247146
95168,PFI3,HOP62,6.523382
95169,PLX-4720,HOP62,5.487996
95170,POMHEX,HOP62,2.936428
95171,PRIMA-1MET,HOP62,7.624621
95172,PRT062607,HOP62,4.72869
95173,Paclitaxel,HOP62,-0.52074
95174,Palbociclib,HOP62,5.368502
95175,Pevonedistat,HOP62,0.023409
95176,Picolinici-acid,HOP62,6.500303
95177,Pictilisib,HOP62,2.901578
95178,Podophyllotoxin bromide,HOP62,0.904472
95179,Pyridostatin,HOP62,4.878284
95180,RO-3306,HOP62,4.236963
95181,RVX-208,HOP62,6.267406
95182,Rapamycin,HOP62,-2.904765
95183,Refametinib,HOP62,2.92068
95184,Remodelin,HOP62,6.316024
95185,Ribociclib,HOP62,5.08995
95186,Romidepsin,HOP62,-4.470581
95187,Rucaparib,HOP62,5.217722
95188,Ruxolitinib,HOP62,6.344444
95189,SB216763,HOP62,5.340399
95190,SB590885,HOP62,5.575034
95191,SCH772984,HOP62,2.200563
95192,SGC-CBP30,HOP62,5.611742
95193,SGC0946,HOP62,2.112144
95194,SN-38,HOP62,-3.348126
95195,Sabutoclax,HOP62,0.373496
95196,Sapitinib,HOP62,5.64338
95197,Savolitinib,HOP62,3.576906
95198,Schweinfurthin A,HOP62,0.063369
95199,Selumetinib,HOP62,3.414706
95200,Sepantronium bromide,HOP62,-4.093066
95201,Serdemetan,HOP62,4.773775
95202,Staurosporine,HOP62,-3.813861
95203,Talazoparib,HOP62,2.368244
95204,Tamoxifen,HOP62,4.44336
95205,Tanespimycin,HOP62,-0.52958
95206,Taselisib,HOP62,4.968143
95207,Temozolomide,HOP62,7.563195
95208,Temsirolimus,HOP62,2.562352
95209,Teniposide,HOP62,0.679841
95210,Topotecan,HOP62,-0.236236
95211,Trametinib,HOP62,-0.041189
95212,UMI-77,HOP62,3.902308
95213,UNC0379,HOP62,3.68343
95214,UNC0638,HOP62,5.285323
95215,Ulixertinib,HOP62,3.101346
95216,Uprosertib,HOP62,4.848581
95217,VE-822,HOP62,5.246514
95218,VE821,HOP62,6.064017
95219,VX-11e,HOP62,2.406131
95220,Veliparib,HOP62,6.285549
95221,Venetoclax,HOP62,3.781692
95222,Vinblastine,HOP62,-2.978488
95223,Vincristine,HOP62,0.392266
95224,Vismodegib,HOP62,6.446599
95225,Vorinostat,HOP62,2.260653
95226,WEHI-539,HOP62,4.982248
95227,WIKI4,HOP62,3.081175
95228,WZ4003,HOP62,5.065275
95229,Wee1 Inhibitor,HOP62,2.710905
95230,Wnt-C59,HOP62,5.578741
95231,XAV939,HOP62,4.964905
95232,YK-4-279,HOP62,3.098401
95233,ZM447439,HOP62,4.159991
95234,Zoledronate,HOP62,4.499697
95235,alpha-lipoic acid,HOP62,8.352607
95236,glutathione,HOP62,9.552566
95237,5-azacytidine,DBTRG05MG,5.386778
95238,A-366,DBTRG05MG,5.37132
95239,ABT737,DBTRG05MG,1.318175
95240,AGI-5198,DBTRG05MG,5.61102
95241,AGI-6780,DBTRG05MG,5.978614
95242,AGK2,DBTRG05MG,5.077156
95243,AMG-319,DBTRG05MG,6.559396
95244,AT13148,DBTRG05MG,6.515624
95245,AZ6102,DBTRG05MG,3.576786
95246,AZ960,DBTRG05MG,3.108557
95247,AZD1208,DBTRG05MG,7.228438
95248,AZD1332,DBTRG05MG,4.405995
95249,AZD2014,DBTRG05MG,3.898651
95250,AZD3759,DBTRG05MG,4.00687
95251,AZD4547,DBTRG05MG,3.848538
95252,AZD5153,DBTRG05MG,4.123036
95253,AZD5438,DBTRG05MG,5.725062
95254,AZD5991,DBTRG05MG,7.337995
95255,AZD7762,DBTRG05MG,2.075139
95256,Acetalax,DBTRG05MG,8.096892
95257,Afatinib,DBTRG05MG,3.737196
95258,Afuresertib,DBTRG05MG,3.569156
95259,Alisertib,DBTRG05MG,3.757325
95260,Alpelisib,DBTRG05MG,7.02935
95261,Avagacestat,DBTRG05MG,6.138751
95262,Axitinib,DBTRG05MG,6.679618
95263,BI-2536,DBTRG05MG,3.354514
95264,BIBR-1532,DBTRG05MG,7.632357
95265,BMS-345541,DBTRG05MG,6.623615
95266,BMS-536924,DBTRG05MG,2.276718
95267,BMS-754807,DBTRG05MG,3.543889
95268,Bleomycin,DBTRG05MG,3.573095
95269,Bleomycin (50 uM),DBTRG05MG,4.954666
95270,Bosutinib,DBTRG05MG,4.461273
95271,Bromosporine,DBTRG05MG,5.898873
95272,Buparlisib,DBTRG05MG,1.815186
95273,CCT007093,DBTRG05MG,7.533257
95274,CPI-637,DBTRG05MG,6.445919
95275,CZC24832,DBTRG05MG,7.397798
95276,Camptothecin,DBTRG05MG,-0.384704
95277,Carmustine,DBTRG05MG,8.671275
95278,Cediranib,DBTRG05MG,4.330334
95279,Cisplatin,DBTRG05MG,7.103084
95280,Crizotinib,DBTRG05MG,6.919826
95281,Cyclophosphamide,DBTRG05MG,7.525176
95282,Cytarabine,DBTRG05MG,3.747637
95283,Dabrafenib,DBTRG05MG,1.804605
95284,Dacarbazine,DBTRG05MG,7.752629
95285,Dactinomycin,DBTRG05MG,-2.35463
95286,Dactolisib,DBTRG05MG,1.893191
95287,Dasatinib,DBTRG05MG,2.894519
95288,Dihydrorotenone,DBTRG05MG,2.166665
95289,Dinaciclib,DBTRG05MG,0.032565
95290,Docetaxel,DBTRG05MG,-0.443927
95291,Doramapimod,DBTRG05MG,7.373062
95292,EPZ004777,DBTRG05MG,6.995066
95293,EPZ5676,DBTRG05MG,8.301448
95294,Elephantin,DBTRG05MG,7.316756
95295,Entinostat,DBTRG05MG,5.66726
95296,Entospletinib,DBTRG05MG,4.418729
95297,Epirubicin,DBTRG05MG,-0.733391
95298,Erlotinib,DBTRG05MG,3.944992
95299,Fludarabine,DBTRG05MG,5.917914
95300,Foretinib,DBTRG05MG,3.516372
95301,GDC0810,DBTRG05MG,6.542539
95302,GNE-317,DBTRG05MG,2.383414
95303,GSK-LSD1,DBTRG05MG,4.924999
95304,GSK1904529A,DBTRG05MG,6.751798
95305,GSK2110183B,DBTRG05MG,6.019618
95306,GSK2578215A,DBTRG05MG,7.489467
95307,GSK2606414,DBTRG05MG,6.060812
95308,GSK2830371,DBTRG05MG,7.559801
95309,GSK343,DBTRG05MG,5.005333
95310,GSK591,DBTRG05MG,6.826775
95311,GW441756,DBTRG05MG,4.68048
95312,Gallibiscoquinazole,DBTRG05MG,4.127735
95313,Gefitinib,DBTRG05MG,5.686863
95314,Gemcitabine,DBTRG05MG,2.256936
95315,I-BET-762,DBTRG05MG,6.912772
95316,I-BRD9,DBTRG05MG,7.012364
95317,IWP-2,DBTRG05MG,4.941621
95318,Ibrutinib,DBTRG05MG,7.259808
95319,Ipatasertib,DBTRG05MG,4.738245
95320,Irinotecan,DBTRG05MG,4.387317
95321,JNK Inhibitor VIII,DBTRG05MG,7.107809
95322,JQ1,DBTRG05MG,5.168375
95323,KRAS (G12C) Inhibitor-12,DBTRG05MG,7.994048
95324,L-Oxonoreleagnine,DBTRG05MG,4.359121
95325,LCL161,DBTRG05MG,6.746903
95326,LGK974,DBTRG05MG,5.996025
95327,LJI308,DBTRG05MG,6.315226
95328,LMP744,DBTRG05MG,2.002605
95329,LY2109761,DBTRG05MG,6.395556
95330,Lapatinib,DBTRG05MG,7.299769
95331,Leflunomide,DBTRG05MG,6.416665
95332,Lenalidomide,DBTRG05MG,7.583114
95333,Lestaurtinib,DBTRG05MG,1.095318
95334,Linsitinib,DBTRG05MG,6.866546
95335,Luminespib,DBTRG05MG,-0.22784
95336,MIRA-1,DBTRG05MG,7.860899
95337,MK-1775,DBTRG05MG,3.515373
