,drug,cell_line,IC50
117595,NVP-ADW742,A388,3.978189
117596,Navitoclax,A388,0.703532
117597,Nilotinib,A388,2.179277
117598,Niraparib,A388,4.864679
117599,Nutlin-3a (-),A388,3.932517
117600,OF-1,A388,4.880585
117601,OSI-027,A388,1.398237
117602,OTX015,A388,1.864957
117603,Olaparib,A388,4.217185
117604,Osimertinib,A388,0.3312
117605,Oxaliplatin,A388,3.502583
117606,P22077,A388,5.159556
117607,PCI-34051,A388,5.319484
117608,PD0325901,A388,1.78921
117609,PF-4708671,A388,4.393309
117610,PFI-1,A388,4.553936
117611,PFI3,A388,5.782815
117612,PLX-4720,A388,2.886974
117613,PRIMA-1MET,A388,4.132109
117614,PRT062607,A388,3.045594
117615,Paclitaxel,A388,-4.562243
117616,Palbociclib,A388,3.087629
117617,Pevonedistat,A388,-0.452804
117618,Picolinici-acid,A388,5.774428
117619,Piperlongumine,A388,1.490678
117620,RO-3306,A388,1.692142
117621,RVX-208,A388,5.811079
117622,Rapamycin,A388,-2.432386
117623,Refametinib,A388,1.410267
117624,Ribociclib,A388,4.41024
117625,Rucaparib,A388,4.426681
117626,SB216763,A388,5.810153
117627,SB505124,A388,5.611201
117628,SB590885,A388,5.157287
117629,SCH772984,A388,1.769728
117630,SGC0946,A388,2.817746
117631,SL0101,A388,4.648045
117632,SN-38,A388,-4.794919
117633,Sabutoclax,A388,-0.047692
117634,Savolitinib,A388,3.536192
117635,Selumetinib,A388,3.330852
117636,Sepantronium bromide,A388,-5.563952
117637,Serdemetan,A388,3.308653
117638,Sorafenib,A388,2.1323
117639,Staurosporine,A388,-2.761816
117640,Tamoxifen,A388,5.345581
117641,Tanespimycin,A388,-1.093953
117642,Taselisib,A388,-1.622875
117643,Telomerase Inhibitor IX,A388,-0.579985
117644,Temozolomide,A388,6.201326
117645,Temsirolimus,A388,-0.303952
117646,Tretinoin,A388,4.055154
117647,Ulixertinib,A388,3.490261
117648,Uprosertib,A388,1.257072
117649,VE821,A388,4.708265
117650,VX-11e,A388,2.372121
117651,Veliparib,A388,5.498044
117652,Venetoclax,A388,3.543497
117653,Vinorelbine,A388,-3.915675
117654,Vismodegib,A388,4.031978
117655,Vorinostat,A388,2.153773
117656,WIKI4,A388,3.593335
117657,WZ4003,A388,5.842837
117658,Wee1 Inhibitor,A388,1.589179
117659,Wnt-C59,A388,5.777743
117660,XAV939,A388,2.577032
117661,YK-4-279,A388,1.096194
117662,ZM447439,A388,1.02361
117663,5-Fluorouracil,ASH3,6.037808
117664,5-azacytidine,ASH3,1.686653
117665,A-366,ASH3,4.765654
117666,ABT737,ASH3,1.287163
117667,AGI-5198,ASH3,4.732414
117668,AGI-6780,ASH3,5.204225
117669,AGK2,ASH3,4.349542
117670,AMG-319,ASH3,5.046777
117671,AZ6102,ASH3,2.352111
117672,AZD1332,ASH3,3.205978
117673,AZD2014,ASH3,2.375503
117674,AZD3759,ASH3,2.761133
117675,AZD4547,ASH3,1.89306
117676,AZD5153,ASH3,1.693595
117677,AZD5363,ASH3,2.950872
117678,AZD5438,ASH3,2.416182
117679,AZD5582,ASH3,4.528572
117680,AZD5991,ASH3,4.763595
117681,AZD6738,ASH3,2.890876
117682,AZD7762,ASH3,1.022372
117683,AZD8055,ASH3,0.132436
117684,AZD8186,ASH3,2.948154
117685,Acetalax,ASH3,3.652678
117686,Afatinib,ASH3,2.841026
117687,Afuresertib,ASH3,2.384483
117688,Alisertib,ASH3,2.428962
117689,Avagacestat,ASH3,5.353293
117690,Axitinib,ASH3,5.127385
117691,BI-2536,ASH3,-0.788316
117692,BIBR-1532,ASH3,4.472276
117693,BMS-345541,ASH3,3.957444
117694,BMS-536924,ASH3,1.70668
117695,BMS-754807,ASH3,2.920369
117696,Bleomycin,ASH3,1.665167
117697,Bleomycin (50 uM),ASH3,2.156041
117698,Bortezomib,ASH3,-5.454847
117699,Bosutinib,ASH3,4.040207
117700,Bromosporine,ASH3,2.27775
117701,Buparlisib,ASH3,0.716438
117702,CCT007093,ASH3,5.182479
117703,CPI-637,ASH3,4.371273
117704,CZC24832,ASH3,5.445737
117705,Camptothecin,ASH3,-2.947034
117706,Carmustine,ASH3,6.076028
117707,Cediranib,ASH3,3.399394
117708,Cisplatin,ASH3,4.221167
117709,Crizotinib,ASH3,4.115281
117710,Cyclophosphamide,ASH3,4.925137
117711,Cytarabine,ASH3,2.943822
117712,Dabrafenib,ASH3,5.264401
117713,Dactinomycin,ASH3,-4.628457
117714,Dactolisib,ASH3,-1.440074
117715,Dihydrorotenone,ASH3,1.201596
117716,Dinaciclib,ASH3,-3.330178
117717,Docetaxel,ASH3,-2.2597
117718,Doramapimod,ASH3,5.662788
117719,EHT-1864,ASH3,4.387591
117720,EPZ004777,ASH3,5.427088
117721,EPZ5676,ASH3,5.550333
117722,Elephantin,ASH3,3.101606
117723,Entinostat,ASH3,2.179217
117724,Epirubicin,ASH3,-1.088345
117725,Erlotinib,ASH3,3.071866
117726,Fludarabine,ASH3,6.217781
117727,Foretinib,ASH3,1.113948
117728,Fulvestrant,ASH3,3.960903
117729,GDC0810,ASH3,4.926163
117730,GNE-317,ASH3,0.571644
117731,GSK-LSD1,ASH3,2.311648
117732,GSK1904529A,ASH3,4.920634
117733,GSK2110183B,ASH3,2.53981
117734,GSK2578215A,ASH3,5.629868
117735,GSK2606414,ASH3,5.371401
117736,GSK2801,ASH3,5.240932
117737,GSK2830371,ASH3,5.364721
117738,GSK343,ASH3,3.811578
117739,GSK591,ASH3,5.225652
117740,GW441756,ASH3,3.220599
117741,Gallibiscoquinazole,ASH3,3.26988
117742,Gemcitabine,ASH3,1.03491
117743,I-BET-762,ASH3,2.937293
117744,I-BRD9,ASH3,4.977668
117745,ICL-SIRT078,ASH3,5.600531
117746,Ibrutinib,ASH3,5.51026
117747,Ipatasertib,ASH3,3.654591
117748,Irinotecan,ASH3,2.741844
117749,JNK Inhibitor VIII,ASH3,5.662788
117750,JQ1,ASH3,1.407924
117751,KRAS (G12C) Inhibitor-12,ASH3,2.994073
117752,KU-55933,ASH3,4.277962
117753,L-Oxonoreleagnine,ASH3,4.269984
117754,LCL161,ASH3,5.672721
117755,LGK974,ASH3,5.220315
117756,LJI308,ASH3,5.355433
117757,LMP744,ASH3,-0.736193
117758,LY2109761,ASH3,5.18215
117759,Lapatinib,ASH3,3.885285
117760,Lenalidomide,ASH3,4.731461
117761,Lestaurtinib,ASH3,0.920847
117762,Linsitinib,ASH3,4.6761
117763,Luminespib,ASH3,-3.661998
117764,MG-132,ASH3,-1.581392
117765,MIM1,ASH3,3.202632
117766,MIRA-1,ASH3,5.259303
117767,MK-1775,ASH3,2.130208
117768,MK-2206,ASH3,3.487352
117769,MK-8776,ASH3,4.084612
117770,ML323,ASH3,5.887682
117771,MN-64,ASH3,4.681215
117772,Methotrexate,ASH3,0.724688
117773,Mirin,ASH3,4.368426
117774,Mitoxantrone,ASH3,-1.010924
117775,Motesanib,ASH3,5.661235
117776,N-acetyl cysteine,ASH3,9.546547
117777,NU7441,ASH3,2.591355
117778,NVP-ADW742,ASH3,4.057896
117779,Navitoclax,ASH3,2.715988
117780,Nelarabine,ASH3,6.292881
117781,Nilotinib,ASH3,4.616197
117782,Niraparib,ASH3,5.036426
117783,Nutlin-3a (-),ASH3,5.841877
117784,OF-1,ASH3,3.133794
117785,OSI-027,ASH3,5.514107
117786,OTX015,ASH3,2.07425
117787,Obatoclax Mesylate,ASH3,0.888236
117788,Olaparib,ASH3,4.836396
117789,Osimertinib,ASH3,2.075613
117790,Oxaliplatin,ASH3,5.530061
117791,P22077,ASH3,4.379501
117792,PCI-34051,ASH3,5.417448
117793,PD0325901,ASH3,0.818281
117794,PFI-1,ASH3,2.795075
117795,PFI3,ASH3,5.523443
117796,PLX-4720,ASH3,5.79689
117797,POMHEX,ASH3,3.331854
117798,PRIMA-1MET,ASH3,6.832922
117799,PRT062607,ASH3,3.765841
117800,Paclitaxel,ASH3,-0.563826
117801,Palbociclib,ASH3,4.389574
117802,Pevonedistat,ASH3,-0.496255
117803,Picolinici-acid,ASH3,5.636042
117804,Podophyllotoxin bromide,ASH3,-0.911671
117805,RO-3306,ASH3,3.415083
117806,RVX-208,ASH3,5.180015
117807,Rapamycin,ASH3,-1.683061
117808,Refametinib,ASH3,1.295674
117809,Remodelin,ASH3,5.408421
117810,Ribociclib,ASH3,4.262182
117811,Romidepsin,ASH3,-5.815827
117812,Rucaparib,ASH3,3.755463
117813,SB216763,ASH3,5.659391
117814,SB590885,ASH3,4.865523
117815,SCH772984,ASH3,1.622749
117816,SGC-CBP30,ASH3,4.240135
117817,SGC0946,ASH3,2.095424
117818,SN-38,ASH3,3.564334
117819,Sabutoclax,ASH3,-1.142106
117820,Savolitinib,ASH3,2.844838
117821,Schweinfurthin A,ASH3,0.528126
117822,Selumetinib,ASH3,3.044161
117823,Sepantronium bromide,ASH3,-4.91957
117824,Serdemetan,ASH3,4.449061
117825,Sinularin,ASH3,3.916076
117826,Sorafenib,ASH3,2.443311
117827,Staurosporine,ASH3,-4.351157
117828,Tamoxifen,ASH3,4.180808
117829,Tanespimycin,ASH3,-0.631654
117830,Taselisib,ASH3,1.751905
117831,Telomerase Inhibitor IX,ASH3,-0.583715
117832,Temozolomide,ASH3,6.731114
117833,Temsirolimus,ASH3,1.413355
117834,Teniposide,ASH3,-0.648501
117835,Topotecan,ASH3,-0.762502
117836,UMI-77,ASH3,3.157632
117837,Ulixertinib,ASH3,2.28623
117838,Uprosertib,ASH3,3.755942
117839,VE821,ASH3,5.628701
117840,VX-11e,ASH3,2.284996
117841,Veliparib,ASH3,5.380007
117842,Venetoclax,ASH3,3.508562
117843,Vinblastine,ASH3,-4.275233
117844,Vincristine,ASH3,-2.15793
117845,Vinorelbine,ASH3,-1.727902
117846,Vismodegib,ASH3,5.479033
117847,Vorinostat,ASH3,1.744903
117848,WIKI4,ASH3,4.003961
117849,WZ4003,ASH3,5.650349
117850,Wee1 Inhibitor,ASH3,2.494311
117851,Wnt-C59,ASH3,3.697767
117852,XAV939,ASH3,5.599906
117853,YK-4-279,ASH3,2.701546
117854,ZM447439,ASH3,3.179258
117855,Zoledronate,ASH3,3.843811
117856,alpha-lipoic acid,ASH3,8.058615
117857,glutathione,ASH3,9.077289
117858,5-Fluorouracil,BPH1,3.795501
117859,5-azacytidine,BPH1,4.047648
117860,A-366,BPH1,5.749768
117861,ABT737,BPH1,3.260259
117862,AGI-5198,BPH1,5.571282
117863,AGI-6780,BPH1,5.15847
117864,AGK2,BPH1,3.302639
117865,AMG-319,BPH1,5.942319
117866,AZ6102,BPH1,1.347021
117867,AZD1332,BPH1,0.922798
117868,AZD2014,BPH1,0.885204
117869,AZD3759,BPH1,0.518756
117870,AZD4547,BPH1,3.136616
117871,AZD5153,BPH1,-1.99183
117872,AZD5363,BPH1,3.055659
117873,AZD5438,BPH1,2.278715
117874,AZD5582,BPH1,1.538521
117875,AZD5991,BPH1,5.169511
117876,AZD6738,BPH1,3.559948
117877,AZD7762,BPH1,-0.212398
117878,AZD8055,BPH1,-0.784628
117879,AZD8186,BPH1,1.359524
117880,Acetalax,BPH1,6.378341
117881,Afatinib,BPH1,-1.755857
117882,Afuresertib,BPH1,2.89697
117883,Alisertib,BPH1,-0.090584
117884,Avagacestat,BPH1,4.238788
117885,Axitinib,BPH1,2.710858
117886,BI-2536,BPH1,-1.344874
117887,BIBR-1532,BPH1,5.695112
117888,BMS-345541,BPH1,2.405506
117889,BMS-536924,BPH1,0.234954
117890,BMS-754807,BPH1,0.367847
117891,Bleomycin,BPH1,1.262798
117892,Bleomycin (50 uM),BPH1,0.869456
117893,Bortezomib,BPH1,-4.455232
117894,Bosutinib,BPH1,0.920135
117895,Bromosporine,BPH1,0.51094
117896,Buparlisib,BPH1,0.211922
117897,CCT007093,BPH1,5.857606
117898,CPI-637,BPH1,3.517347
117899,CZC24832,BPH1,4.696114
117900,Camptothecin,BPH1,-3.768293
117901,Carmustine,BPH1,5.448255
117902,Cediranib,BPH1,0.578476
117903,Cisplatin,BPH1,3.226481
117904,Crizotinib,BPH1,2.107189
117905,Cyclophosphamide,BPH1,4.725934
117906,Cytarabine,BPH1,1.912101
117907,Dabrafenib,BPH1,5.35789
117908,Dactinomycin,BPH1,-5.240416
117909,Dactolisib,BPH1,-2.88943
117910,Dihydrorotenone,BPH1,0.721267
117911,Dinaciclib,BPH1,-3.046572
117912,Docetaxel,BPH1,-5.329249
117913,Doramapimod,BPH1,5.492356
117914,EHT-1864,BPH1,4.735718
117915,EPZ004777,BPH1,6.01506
117916,EPZ5676,BPH1,6.33256
117917,Elephantin,BPH1,2.951857
117918,Entinostat,BPH1,1.708678
117919,Epirubicin,BPH1,-2.288833
117920,Erlotinib,BPH1,0.182641
117921,Fludarabine,BPH1,4.999981
117922,Foretinib,BPH1,-0.615417
117923,Fulvestrant,BPH1,4.664032
117924,GDC0810,BPH1,5.254574
117925,GNE-317,BPH1,-0.771242
117926,GSK-LSD1,BPH1,1.29658
117927,GSK1904529A,BPH1,4.450461
117928,GSK2110183B,BPH1,3.443702
117929,GSK2578215A,BPH1,5.307998
117930,GSK2606414,BPH1,2.078967
117931,GSK2801,BPH1,3.940066
117932,GSK2830371,BPH1,5.999099
117933,GSK343,BPH1,2.936579
117934,GSK591,BPH1,3.695529
117935,GW441756,BPH1,4.042736
117936,Gallibiscoquinazole,BPH1,2.559026
117937,Gemcitabine,BPH1,-0.586709
117938,I-BET-762,BPH1,0.638045
117939,I-BRD9,BPH1,2.578157
117940,ICL-SIRT078,BPH1,2.601882
117941,Ibrutinib,BPH1,-0.582498
117942,Ipatasertib,BPH1,2.794545
117943,Irinotecan,BPH1,0.995316
117944,JNK Inhibitor VIII,BPH1,5.345546
117945,JQ1,BPH1,-0.792503
117946,KRAS (G12C) Inhibitor-12,BPH1,3.423129
117947,KU-55933,BPH1,5.077248
117948,L-Oxonoreleagnine,BPH1,2.946925
117949,LCL161,BPH1,5.559461
117950,LGK974,BPH1,3.971079
117951,LJI308,BPH1,5.348404
117952,LMP744,BPH1,-2.243826
117953,LY2109761,BPH1,1.956833
117954,Lapatinib,BPH1,0.11112
117955,Lenalidomide,BPH1,5.906761
117956,Lestaurtinib,BPH1,-0.686544
117957,Linsitinib,BPH1,3.242407
117958,Luminespib,BPH1,-4.006241
117959,MG-132,BPH1,-1.469259
117960,MIM1,BPH1,3.686082
117961,MIRA-1,BPH1,6.366225
117962,MK-1775,BPH1,0.245633
117963,MK-2206,BPH1,2.795694
117964,MK-8776,BPH1,5.025773
117965,ML323,BPH1,4.822766
117966,MN-64,BPH1,5.549389
117967,Methotrexate,BPH1,-1.498215
117968,Mirin,BPH1,2.260479
117969,Mitoxantrone,BPH1,1.319736
117970,Motesanib,BPH1,5.838122
117971,N-acetyl cysteine,BPH1,10.184287
117972,NU7441,BPH1,1.707782
117973,NVP-ADW742,BPH1,1.849311
117974,Navitoclax,BPH1,0.741247
117975,Nelarabine,BPH1,4.756648
117976,Nilotinib,BPH1,4.219392
117977,Niraparib,BPH1,3.134155
117978,Nutlin-3a (-),BPH1,6.47838
117979,OF-1,BPH1,5.67621
117980,OSI-027,BPH1,5.429996
117981,OTX015,BPH1,-0.01426
117982,Obatoclax Mesylate,BPH1,-0.058884
117983,Olaparib,BPH1,3.584638
117984,Osimertinib,BPH1,-1.185578
117985,Oxaliplatin,BPH1,4.437715
117986,P22077,BPH1,4.82691
117987,PCI-34051,BPH1,5.581882
117988,PD0325901,BPH1,-1.645186
117989,PFI-1,BPH1,2.620718
117990,PFI3,BPH1,4.337869
117991,PLX-4720,BPH1,4.180985
117992,POMHEX,BPH1,3.276399
117993,PRIMA-1MET,BPH1,4.066346
117994,PRT062607,BPH1,1.727837
117995,Paclitaxel,BPH1,-4.067211
117996,Palbociclib,BPH1,3.510496
117997,Pevonedistat,BPH1,1.87704
117998,Picolinici-acid,BPH1,5.566988
117999,Podophyllotoxin bromide,BPH1,-1.276996
118000,RO-3306,BPH1,2.986554
118001,RVX-208,BPH1,3.411447
118002,Rapamycin,BPH1,-4.480689
118003,Refametinib,BPH1,-0.232235
118004,Remodelin,BPH1,4.65594
118005,Ribociclib,BPH1,4.283057
118006,Romidepsin,BPH1,-5.607491
118007,Rucaparib,BPH1,5.301096
118008,SB216763,BPH1,4.543159
118009,SB590885,BPH1,5.186548
118010,SCH772984,BPH1,-0.323076
118011,SGC-CBP30,BPH1,4.289454
118012,SGC0946,BPH1,2.727612
118013,SN-38,BPH1,-4.511789
118014,Sabutoclax,BPH1,-0.339042
118015,Savolitinib,BPH1,1.839486
118016,Schweinfurthin A,BPH1,3.386796
118017,Selumetinib,BPH1,1.014626
118018,Sepantronium bromide,BPH1,-4.202607
118019,Serdemetan,BPH1,3.944896
118020,Sinularin,BPH1,4.378047
118021,Sorafenib,BPH1,3.012335
118022,Staurosporine,BPH1,-4.226214
118023,Tamoxifen,BPH1,2.971737
118024,Tanespimycin,BPH1,-1.001231
118025,Taselisib,BPH1,-0.824779
118026,Telomerase Inhibitor IX,BPH1,0.303376
118027,Temozolomide,BPH1,6.823126
118028,Temsirolimus,BPH1,1.711246
118029,Teniposide,BPH1,0.533385
118030,Topotecan,BPH1,-1.65657
118031,UMI-77,BPH1,3.624256
118032,Ulixertinib,BPH1,1.500017
118033,Uprosertib,BPH1,2.109098
118034,VE821,BPH1,5.539616
118035,VX-11e,BPH1,1.091489
118036,Veliparib,BPH1,5.89785
118037,Venetoclax,BPH1,2.569594
118038,Vinblastine,BPH1,-5.462822
118039,Vincristine,BPH1,-2.797561
118040,Vinorelbine,BPH1,-6.068054
118041,Vismodegib,BPH1,5.8404
118042,Vorinostat,BPH1,1.724291
118043,WIKI4,BPH1,1.969686
118044,WZ4003,BPH1,3.842277
118045,Wee1 Inhibitor,BPH1,2.082904
118046,Wnt-C59,BPH1,4.253961
118047,XAV939,BPH1,3.254107
118048,YK-4-279,BPH1,1.102682
118049,ZM447439,BPH1,1.334514
118050,Zoledronate,BPH1,3.949238
118051,alpha-lipoic acid,BPH1,8.015935
118052,glutathione,BPH1,9.947264
118053,5-Fluorouracil,ESO26,4.505392
118054,5-azacytidine,ESO26,3.697725
118055,A-366,ESO26,5.842909
118056,ABT737,ESO26,1.684471
118057,AGI-5198,ESO26,4.678068
118058,AGI-6780,ESO26,3.85335
118059,AGK2,ESO26,4.416229
118060,AMG-319,ESO26,5.491337
118061,AZ6102,ESO26,3.067394
118062,AZD1332,ESO26,5.766626
118063,AZD2014,ESO26,4.561368
118064,AZD3759,ESO26,2.53254
118065,AZD4547,ESO26,1.431157
118066,AZD5153,ESO26,1.908411
118067,AZD5363,ESO26,2.830255
118068,AZD5438,ESO26,1.342732
118069,AZD5582,ESO26,-2.474503
118070,AZD5991,ESO26,1.739311
118071,AZD6738,ESO26,2.57899
118072,AZD7762,ESO26,0.041473
118073,AZD8055,ESO26,2.30642
118074,AZD8186,ESO26,4.043693
118075,Acetalax,ESO26,4.181648
118076,Afatinib,ESO26,0.288434
118077,Afuresertib,ESO26,2.587281
118078,Alisertib,ESO26,5.100981
118079,Avagacestat,ESO26,6.407108
118080,Axitinib,ESO26,2.940927
118081,BI-2536,ESO26,-1.744606
118082,BIBR-1532,ESO26,4.509494
118083,BMS-345541,ESO26,2.3522
118084,BMS-536924,ESO26,2.968992
118085,BMS-754807,ESO26,5.072154
118086,Bleomycin,ESO26,4.126871
118087,Bleomycin (50 uM),ESO26,7.565742
118088,Bortezomib,ESO26,-3.83073
118089,Bosutinib,ESO26,3.230538
118090,Bromosporine,ESO26,3.637585
118091,Buparlisib,ESO26,2.315525
118092,CCT007093,ESO26,5.824462
118093,CPI-637,ESO26,4.637904
118094,CZC24832,ESO26,5.417452
118095,Camptothecin,ESO26,-1.399144
118096,Carmustine,ESO26,6.180093
118097,Cediranib,ESO26,3.257839
118098,Cisplatin,ESO26,3.185345
118099,Crizotinib,ESO26,4.151403
118100,Cyclophosphamide,ESO26,5.781231
118101,Cytarabine,ESO26,0.058709
118102,Dabrafenib,ESO26,5.493696
118103,Dactinomycin,ESO26,-3.124338
118104,Dactolisib,ESO26,1.723306
118105,Dihydrorotenone,ESO26,2.085314
118106,Dinaciclib,ESO26,-3.356875
118107,Docetaxel,ESO26,-3.277945
118108,Doramapimod,ESO26,5.03077
118109,EHT-1864,ESO26,4.906367
118110,EPZ004777,ESO26,5.592491
118111,EPZ5676,ESO26,6.152163
118112,Elephantin,ESO26,4.55412
118113,Entinostat,ESO26,1.859001
118114,Epirubicin,ESO26,-0.605314
118115,Erlotinib,ESO26,2.711873
118116,Fludarabine,ESO26,3.341765
118117,Foretinib,ESO26,1.78835
118118,Fulvestrant,ESO26,4.104921
118119,GDC0810,ESO26,5.81697
118120,GNE-317,ESO26,2.488131
118121,GSK-LSD1,ESO26,3.412962
118122,GSK1904529A,ESO26,4.62199
118123,GSK2110183B,ESO26,3.890373
118124,GSK2578215A,ESO26,5.683389
118125,GSK2606414,ESO26,3.898234
118126,GSK2801,ESO26,5.290209
118127,GSK2830371,ESO26,3.27412
118128,GSK343,ESO26,4.304455
118129,GSK591,ESO26,4.987098
118130,GW441756,ESO26,2.464719
118131,Gallibiscoquinazole,ESO26,2.464373
118132,Gemcitabine,ESO26,-0.9006
118133,I-BET-762,ESO26,5.699754
118134,I-BRD9,ESO26,5.788645
118135,ICL-SIRT078,ESO26,4.892694
118136,Ibrutinib,ESO26,2.838888
118137,Ipatasertib,ESO26,3.449436
118138,Irinotecan,ESO26,3.010363
118139,JNK Inhibitor VIII,ESO26,4.992422
118140,JQ1,ESO26,2.768917
118141,KRAS (G12C) Inhibitor-12,ESO26,6.348483
118142,KU-55933,ESO26,5.68055
118143,L-Oxonoreleagnine,ESO26,3.485471
118144,LCL161,ESO26,4.636853
118145,LGK974,ESO26,3.633674
118146,LJI308,ESO26,5.078121
118147,LMP744,ESO26,-1.484643
118148,LY2109761,ESO26,5.400771
118149,Lapatinib,ESO26,0.913972
118150,Lenalidomide,ESO26,5.479277
118151,Lestaurtinib,ESO26,1.754639
118152,Linsitinib,ESO26,3.962442
118153,Luminespib,ESO26,-0.747898
118154,MG-132,ESO26,-0.632785
118155,MIM1,ESO26,4.397445
118156,MIRA-1,ESO26,5.986162
118157,MK-1775,ESO26,0.71923
118158,MK-2206,ESO26,3.829513
118159,MK-8776,ESO26,2.647068
118160,ML323,ESO26,4.65822
118161,MN-64,ESO26,5.81773
118162,Methotrexate,ESO26,-2.227673
118163,Mirin,ESO26,6.82119
118164,Mitoxantrone,ESO26,0.480158
118165,Motesanib,ESO26,3.695819
118166,N-acetyl cysteine,ESO26,10.319612
118167,NU7441,ESO26,3.471018
118168,NVP-ADW742,ESO26,4.1592
118169,Navitoclax,ESO26,2.30988
118170,Nelarabine,ESO26,5.894204
118171,Nilotinib,ESO26,4.72101
118172,Niraparib,ESO26,5.459238
118173,Nutlin-3a (-),ESO26,6.217902
118174,OF-1,ESO26,4.119228
118175,OSI-027,ESO26,3.145749
118176,OTX015,ESO26,5.553086
118177,Obatoclax Mesylate,ESO26,1.778222
118178,Olaparib,ESO26,4.508093
118179,Osimertinib,ESO26,1.239384
118180,Oxaliplatin,ESO26,4.151153
118181,P22077,ESO26,4.655571
118182,PCI-34051,ESO26,5.438903
118183,PD0325901,ESO26,3.424798
118184,PFI-1,ESO26,4.054446
118185,PFI3,ESO26,5.585641
118186,PLX-4720,ESO26,5.256834
118187,POMHEX,ESO26,2.29498
118188,PRIMA-1MET,ESO26,6.787026
118189,PRT062607,ESO26,5.332678
118190,Paclitaxel,ESO26,-0.771205
118191,Palbociclib,ESO26,4.672745
118192,Pevonedistat,ESO26,2.771398
118193,Picolinici-acid,ESO26,5.816755
118194,Podophyllotoxin bromide,ESO26,0.004135
118195,RO-3306,ESO26,4.538017
118196,RVX-208,ESO26,5.793333
118197,Rapamycin,ESO26,-1.964537
118198,Refametinib,ESO26,5.856291
118199,Remodelin,ESO26,4.452774
118200,Ribociclib,ESO26,4.469879
118201,Romidepsin,ESO26,-4.693783
118202,Rucaparib,ESO26,5.163144
118203,SB216763,ESO26,4.416033
118204,SB590885,ESO26,5.051074
118205,SCH772984,ESO26,3.631182
118206,SGC-CBP30,ESO26,4.848941
118207,SGC0946,ESO26,1.535111
118208,SN-38,ESO26,3.940058
118209,Sabutoclax,ESO26,1.388171
118210,Savolitinib,ESO26,1.712128
118211,Schweinfurthin A,ESO26,3.526951
118212,Selumetinib,ESO26,5.839078
118213,Sepantronium bromide,ESO26,-3.856635
118214,Serdemetan,ESO26,5.856291
118215,Sinularin,ESO26,3.242305
118216,Sorafenib,ESO26,3.674657
118217,Staurosporine,ESO26,-2.08179
118218,Tamoxifen,ESO26,4.218439
118219,Tanespimycin,ESO26,-0.739857
118220,Taselisib,ESO26,1.572523
118221,Telomerase Inhibitor IX,ESO26,3.354584
118222,Temozolomide,ESO26,7.187034
118223,Temsirolimus,ESO26,3.553706
118224,Teniposide,ESO26,0.997035
118225,Topotecan,ESO26,-1.71864
118226,UMI-77,ESO26,4.390924
118227,Ulixertinib,ESO26,3.699749
118228,Uprosertib,ESO26,1.851935
118229,VE821,ESO26,4.509569
118230,VX-11e,ESO26,3.196829
118231,Veliparib,ESO26,5.856291
118232,Venetoclax,ESO26,2.860125
118233,Vinblastine,ESO26,-3.169416
118234,Vinorelbine,ESO26,-2.971199
118235,Vismodegib,ESO26,5.854525
118236,Vorinostat,ESO26,2.095141
118237,WIKI4,ESO26,3.537895
118238,WZ4003,ESO26,5.687616
118239,Wee1 Inhibitor,ESO26,3.200032
118240,Wnt-C59,ESO26,4.052161
118241,XAV939,ESO26,5.733675
118242,YK-4-279,ESO26,2.99605
118243,ZM447439,ESO26,4.84116
118244,Zoledronate,ESO26,3.627997
118245,alpha-lipoic acid,ESO26,7.082814
118246,glutathione,ESO26,9.525277
118247,5-Fluorouracil,ESO51,2.866579
118248,5-azacytidine,ESO51,1.948647
118249,A-366,ESO51,4.272069
118250,ABT737,ESO51,2.526621
118251,AGI-5198,ESO51,5.620921
118252,AGI-6780,ESO51,3.374068
118253,AGK2,ESO51,4.255309
118254,AMG-319,ESO51,4.244138
118255,AZ6102,ESO51,2.720989
118256,AZD1332,ESO51,5.41023
118257,AZD2014,ESO51,5.495796
118258,AZD3759,ESO51,3.844347
118259,AZD4547,ESO51,3.4622
118260,AZD5153,ESO51,4.395313
118261,AZD5363,ESO51,4.561865
118262,AZD5438,ESO51,4.000325
118263,AZD5582,ESO51,2.350356
118264,AZD5991,ESO51,6.013926
118265,AZD6738,ESO51,0.207106
118266,AZD7762,ESO51,-1.570854
118267,AZD8055,ESO51,1.178616
118268,AZD8186,ESO51,3.437431
118269,Acetalax,ESO51,3.23939
118270,Afatinib,ESO51,3.007798
118271,Afuresertib,ESO51,4.574814
118272,Alisertib,ESO51,2.695098
118273,Avagacestat,ESO51,3.516087
118274,Axitinib,ESO51,3.985006
118275,BI-2536,ESO51,-0.245144
118276,BIBR-1532,ESO51,4.417462
118277,BMS-345541,ESO51,3.347766
118278,BMS-536924,ESO51,4.372276
118279,BMS-754807,ESO51,0.121046
118280,Bleomycin,ESO51,1.799715
118281,Bleomycin (50 uM),ESO51,4.024291
118282,Bortezomib,ESO51,-4.842381
118283,Bosutinib,ESO51,1.617286
118284,Bromosporine,ESO51,3.957312
118285,Buparlisib,ESO51,1.04151
118286,CCT007093,ESO51,5.172314
118287,CPI-637,ESO51,5.899907
118288,CZC24832,ESO51,5.533879
118289,Camptothecin,ESO51,-2.214335
118290,Carmustine,ESO51,6.809166
118291,Cediranib,ESO51,2.444708
118292,Cisplatin,ESO51,4.103032
118293,Crizotinib,ESO51,-1.977789
118294,Cyclophosphamide,ESO51,6.008184
118295,Cytarabine,ESO51,1.3977
